Mac1,Mac2,peso
162013,206895,1
162013,210996,1
162013,213968,1
162013,214694,1
162013,219891,1
162013,221165,1
162013,221268,1
162013,222567,1
165418,208313,1
162013,224961,1
162013,224962,1
162013,224965,1
162013,224971,1
162013,224977,1
162013,224978,1
162013,224979,1
162013,225013,1
162013,225014,1
162013,225015,1
162013,225019,1
162013,200631,1
162013,200574,1
162013,193368,1
162013,191320,1
161696,214855,1
161696,216467,1
161696,216529,1
161696,217895,1
161696,217969,1
161696,219818,1
161696,220009,1
161696,220111,1
161696,220341,1
161696,220360,1
161721,222838,1
161768,200599,1
161768,214380,1
161768,215256,1
161768,215257,1
161768,215303,1
161768,215304,1
161768,215305,1
161768,215307,1
162013,36171,1
162013,181853,1
162013,184544,1
162013,190035,1
162051,204567,1
162051,211563,1
162051,211644,1
163032,203418,1
163032,204167,1
163032,206668,1
163032,207202,1
163032,208351,1
163032,213065,1
163032,213710,1
163032,214051,1
163032,216054,1
163032,217315,1
163032,221122,1
163032,230471,1
163032,230493,1
163064,32017,1
163064,139332,1
163064,200582,1
163064,201135,1
163064,203734,1
163064,205008,1
163064,208351,1
163064,210386,1
163064,210503,1
163127,133332,1
163127,184815,1
163032,203684,1
163032,202161,1
162164,139170,1
163032,201807,1
162164,182021,1
162164,220164,1
162333,116930,1
162333,205873,1
162333,211949,1
162333,228535,1
162333,228537,1
162333,228538,1
162734,134067,1
162734,202117,1
162734,216441,1
162734,229650,1
162734,229665,1
163031,202866,1
163032,129335,1
163032,133332,1
163032,135679,1
163032,143417,1
163032,168127,1
163032,181555,1
163032,182621,1
163032,200784,1
163032,201637,1
161696,214479,1
161696,214463,1
161696,214410,1
160891,229180,1
161020,156,1
161020,134787,1
161020,172712,1
161020,183387,1
161020,200898,1
161020,201076,1
161020,205113,1
161020,208028,1
161020,208905,1
161020,208906,1
161020,211966,1
161020,217884,1
161020,220943,1
161020,220945,1
161124,163804,1
161124,219582,1
161147,201469,1
161147,208028,1
161147,227838,1
161344,17161,1
161344,148167,1
161344,189682,1
161344,200898,1
160891,229181,1
160891,229179,1
161344,203259,1
160891,229150,1
160070,215063,1
160636,204231,1
160636,206548,1
160636,215418,1
160636,215419,1
160796,28867,1
160796,200631,1
160796,203940,1
160796,204567,1
160796,205099,1
160796,210060,1
160796,212349,1
160796,212350,1
160891,181492,1
160891,184286,1
160891,200585,1
160891,208971,1
160891,211790,1
160891,218293,1
160891,224859,1
160891,226221,1
160891,228553,1
160891,229019,1
161344,200915,1
161344,205099,1
161696,214182,1
161494,217571,1
161632,203589,1
161632,203591,1
161632,203593,1
161632,211240,1
161632,221191,1
161632,226173,1
161669,79563,1
161669,178434,1
161669,211134,1
161669,211135,1
161678,179444,1
161678,204755,1
161696,145630,1
161696,168674,1
161696,173227,1
161696,177481,1
161696,180297,1
161696,180601,1
161696,200562,1
161696,200599,1
161696,200922,1
161696,206806,1
161696,214087,1
161581,200922,1
161494,211590,1
161344,224784,1
161494,200781,1
161344,229284,1
161344,229471,1
161344,229594,1
161344,230440,1
161379,209096,1
161379,219891,1
161379,223416,1
161397,183616,1
161397,205232,1
161397,213707,1
161397,220017,1
161465,204443,1
161465,205173,1
161465,222250,1
161465,225452,1
161465,225500,1
161465,225502,1
161465,225516,1
161479,182314,1
161479,200582,1
161479,202117,1
161479,224395,1
161479,224625,1
163127,200565,1
163127,200582,1
163127,200922,1
164533,201070,1
164533,203889,1
164533,208020,1
164533,209006,1
164533,214966,1
164533,215528,1
164533,216533,1
164533,216555,1
164533,222571,1
164533,225705,1
164533,226018,1
164533,227940,1
164533,227941,1
164533,227961,1
164533,227962,1
164533,227963,1
164533,228050,1
164533,228051,1
164533,228788,1
164533,228790,1
164686,212736,1
164686,212878,1
164686,222140,1
164803,206379,1
164533,203345,1
164533,200922,1
164803,206405,1
164533,200631,1
164123,213204,1
164123,217221,1
164123,217223,1
164123,217224,1
164133,222166,1
164133,222167,1
164138,200631,1
164138,217170,1
164138,217188,1
164138,217227,1
164138,217229,1
164138,217231,1
164171,169441,1
164171,183443,1
164171,197239,1
164171,202656,1
164171,205862,1
164171,213385,1
164171,214621,1
164171,214622,1
164390,65281,1
164390,221036,1
164533,180215,1
164803,206404,1
165026,134787,1
164123,205929,1
165213,135243,1
165213,201035,1
165213,202117,1
165213,203064,1
165213,209712,1
165213,211747,1
165213,221220,1
165213,223011,1
165213,224773,1
165389,175252,1
165389,185088,1
165389,200597,1
165389,200944,1
165389,200991,1
165389,204760,1
165389,205103,1
165389,205104,1
165389,205105,1
165418,137882,1
165418,170995,1
165418,171606,1
165418,201167,1
165418,204754,1
165418,206289,1
165213,143350,1
165085,218340,1
165026,177340,1
165085,218339,1
165026,217017,1
165044,203033,1
165044,209065,1
165044,211658,1
165044,211659,1
165044,211660,1
165044,211685,1
165044,211686,1
165064,215617,1
165064,222033,1
165064,225972,1
165085,156,1
165085,141310,1
165085,141711,1
165085,145970,1
165085,203120,1
165085,208042,1
165085,208775,1
165085,210500,1
165085,214555,1
165085,218319,1
165085,218337,1
165085,218338,1
164123,208160,1
164095,226814,1
163127,201185,1
163173,209712,1
163173,217236,1
163238,200943,1
163238,209370,1
163263,200631,1
163263,204890,1
163263,210940,1
163263,210984,1
163263,210986,1
163263,211026,1
163263,211027,1
163263,211029,1
163263,211030,1
163263,217270,1
163263,222807,1
163263,224164,1
163263,228696,1
163263,228697,1
163352,225173,1
163510,201637,1
163510,221529,1
163510,222560,1
163510,225631,1
163510,225633,1
163173,217235,1
163173,203361,1
163553,210249,1
163173,201735,1
163127,201186,1
163127,201187,1
163127,201279,1
163127,202866,1
163127,203317,1
163127,203829,1
163127,204009,1
163127,204339,1
163127,204567,1
163127,204649,1
163127,208971,1
163127,211766,1
163127,219121,1
163127,227846,1
163157,178434,1
163170,205741,1
163170,208027,1
163173,15680,1
163173,200718,1
163173,200792,1
163173,200915,1
163173,201242,1
163173,201734,1
163510,225636,1
163575,3576,1
164095,226813,1
163886,200989,1
164001,177340,1
164001,182306,1
164001,204167,1
164001,204511,1
164001,211227,1
164001,214177,1
164001,216221,1
164001,217451,1
164001,217492,1
164001,217493,1
164001,219891,1
164001,220956,1
164001,225628,1
164001,225732,1
164001,225734,1
164001,225743,1
164087,200232,1
164087,200565,1
164087,214182,1
164087,214199,1
164095,145367,1
164095,225026,1
164095,225190,1
164001,119263,1
163886,200988,1
163575,180215,1
163886,200987,1
163575,183387,1
163575,184251,1
163575,201051,1
163575,205919,1
163575,208351,1
163575,218464,1
163575,219691,1
163575,219862,1
163575,221268,1
163575,223469,1
163575,223599,1
163575,223603,1
163575,229510,1
163804,200898,1
163804,213260,1
163804,213629,1
163804,221757,1
163804,228765,1
163886,200562,1
163886,200603,1
163886,200618,1
163886,200792,1
163886,200967,1
153341,202623,1
153341,202117,1
153341,202070,1
147867,224023,1
147867,208276,1
147867,209359,1
147867,209632,1
147867,209633,1
147867,209634,1
147867,211024,1
147867,213049,1
147867,218305,1
147867,222045,1
147867,223479,1
147867,224022,1
147867,224259,1
147519,200944,1
147867,224260,1
147867,225113,1
147867,225114,1
147867,225115,1
147867,226440,1
147867,230097,1
147867,230131,1
147874,217009,1
147910,200871,1
147910,218267,1
147912,226018,1
147867,208093,1
147867,208028,1
147867,207841,1
147867,207607,1
147856,180693,1
147856,200636,1
147856,207750,1
147856,211473,1
147856,221730,1
147856,223027,1
147856,223416,1
147856,228380,1
147856,228468,1
147856,229846,1
147861,208564,1
147865,202196,1
147865,209096,1
147865,221343,1
147867,135898,1
147867,140940,1
147867,184544,1
147867,203734,1
147867,205020,1
147867,205531,1
147867,207112,1
147867,207604,1
147867,207605,1
147923,175974,1
147923,219891,1
147949,200631,1
148167,229471,1
148192,200631,1
148192,203734,1
148192,205992,1
148192,206286,1
148192,206502,1
148192,206503,1
148192,206504,1
148196,200631,1
148196,225024,1
148196,225240,1
148220,182021,1
148231,207294,1
148231,207314,1
148231,207315,1
148249,202833,1
148249,220988,1
148249,221000,1
148255,155367,1
148255,199745,1
148255,219261,1
148255,230413,1
148266,222939,1
148266,230328,1
148192,181648,1
148150,200565,1
147949,223186,1
148149,229563,1
147954,223344,1
147957,201298,1
147962,190409,1
147962,225527,1
147962,230037,1
148024,200785,1
148024,211280,1
148024,214895,1
148059,200799,1
148059,200963,1
148059,201349,1
148059,202546,1
148059,202547,1
148076,222560,1
148079,200718,1
148079,205099,1
148079,206762,1
148079,208270,1
148079,208271,1
148079,208273,1
148079,208274,1
148079,208275,1
148147,193895,1
147856,175996,1
147856,149413,1
147856,147133,1
147615,214054,1
147615,220193,1
147615,220194,1
147626,201583,1
147626,203974,1
147626,205089,1
147657,169398,1
147657,169766,1
147657,198145,1
147657,201108,1
147657,202000,1
147666,200631,1
147673,178347,1
147673,200922,1
147673,208200,1
147673,215666,1
147673,215723,1
147673,215724,1
147673,215725,1
147675,184535,1
147675,219704,1
147679,200707,1
147685,139080,1
147685,141926,1
147615,220192,1
147615,172672,1
147685,167766,1
147615,151695,1
147540,184544,1
147540,201970,1
147540,211429,1
147540,211901,1
147540,212501,1
147540,222941,1
147557,175272,1
147557,208194,1
147560,176370,1
147560,204951,1
147560,219009,1
147560,219010,1
147572,193206,1
147572,211204,1
147572,227483,1
147611,139332,1
147611,169904,1
147611,203186,1
147611,208641,1
147611,212593,1
147611,212594,1
147611,212595,1
147615,84136,1
147685,163263,1
147685,180693,1
147856,16347,1
147740,206370,1
147740,211376,1
147740,217390,1
147740,217391,1
147750,200598,1
147750,200718,1
147750,227327,1
147750,227328,1
147750,227778,1
147769,137682,1
147774,198145,1
147774,216201,1
147774,220997,1
147774,220998,1
147778,221983,1
147812,201745,1
147812,213385,1
147812,221249,1
147812,221250,1
147812,230815,1
147812,230816,1
147812,230818,1
147839,139214,1
147839,224493,1
147740,211350,1
147732,226436,1
147685,200631,1
147732,202487,1
147685,201151,1
147685,202567,1
147685,204890,1
147685,210940,1
147685,210983,1
147685,210984,1
147685,210986,1
147685,210987,1
147685,211426,1
147685,216269,1
147685,226964,1
147685,226982,1
147685,226983,1
147689,201043,1
147689,228472,1
147701,201482,1
147701,204567,1
147701,205401,1
147701,211924,1
147701,216816,1
147701,224784,1
147701,224869,1
147701,226073,1
148266,230329,1
148282,184339,1
148282,213385,1
148493,218071,1
148493,218124,1
148493,218125,1
148493,218335,1
148493,218352,1
148493,218353,1
148493,218354,1
148493,218358,1
148493,218359,1
148493,218383,1
148493,218425,1
148493,218437,1
148493,218532,1
148493,218533,1
148493,218534,1
148493,218937,1
148493,218938,1
148493,219081,1
148493,219140,1
148493,219146,1
148493,219618,1
148493,219647,1
148493,219665,1
148493,219666,1
148493,218102,1
148493,217749,1
148493,219891,1
148493,217711,1
148493,213270,1
148493,213385,1
148493,213948,1
148493,214204,1
148493,214600,1
148493,215480,1
148493,216146,1
148493,216386,1
148493,216474,1
148493,216839,1
148493,217386,1
148493,217392,1
148493,217510,1
148493,217532,1
148493,217563,1
148493,217564,1
148493,217576,1
148493,217614,1
148493,217640,1
148493,217707,1
148493,217708,1
148493,217709,1
148493,217710,1
148493,219667,1
148493,220270,1
148493,212501,1
148493,222957,1
148506,197254,1
148513,200574,1
148513,200597,1
148513,200922,1
148513,209705,1
148513,209706,1
148527,71791,1
148527,137882,1
148527,184593,1
148527,223475,1
148527,224421,1
148527,224422,1
148527,224423,1
148539,229363,1
148539,230000,1
148539,230001,1
148553,204521,1
148553,212707,1
148553,216201,1
148560,229477,1
148613,97339,1
148613,177080,1
148613,208072,1
148506,104812,1
148493,222230,1
148493,220606,1
148493,221727,1
148493,220635,1
148493,220636,1
148493,220637,1
148493,220792,1
148493,220822,1
148493,220823,1
148493,220824,1
148493,220825,1
148493,220826,1
148493,220863,1
148493,220882,1
148493,220883,1
148493,220884,1
148493,220885,1
148493,220886,1
148493,220908,1
148493,220926,1
148493,221208,1
148493,221209,1
148493,221210,1
148493,221724,1
148493,221725,1
148493,221726,1
148493,212707,1
148493,212218,1
148282,221202,1
148359,6668,1
148359,157536,1
148359,192466,1
148359,227909,1
148359,227910,1
148359,227911,1
148359,229585,1
148359,229586,1
148360,203734,1
148360,205763,1
148360,205929,1
148372,211978,1
148374,207557,1
148457,214884,1
148457,228719,1
148479,205929,1
148479,221463,1
148493,156,1
148493,17935,1
148493,23952,1
148493,78286,1
148493,134034,1
148493,140158,1
148493,143193,1
148359,135545,1
148309,229436,1
148493,169288,1
148309,229435,1
148282,221268,1
148282,223046,1
148282,223047,1
148309,136622,1
148309,198612,1
148309,202224,1
148309,202623,1
148309,203386,1
148309,203655,1
148309,204571,1
148309,205929,1
148309,208125,1
148309,209917,1
148309,210905,1
148309,210906,1
148309,210907,1
148309,210908,1
148309,210909,1
148309,210910,1
148309,210911,1
148309,210912,1
148309,211295,1
148309,211488,1
148493,168177,1
148493,171193,1
148493,210883,1
148493,202866,1
148493,203329,1
148493,203381,1
148493,203474,1
148493,203677,1
148493,204041,1
148493,204065,1
148493,204231,1
148493,204242,1
148493,205632,1
148493,205998,1
148493,206088,1
148493,206105,1
148493,206440,1
148493,206464,1
148493,206895,1
148493,207219,1
148493,207791,1
148493,207968,1
148493,208028,1
148493,208907,1
148493,208936,1
148493,209258,1
148493,209862,1
148493,203045,1
148493,201885,1
148493,173698,1
148493,201871,1
148493,173813,1
148493,175974,1
148493,175996,1
148493,177980,1
148493,178513,1
148493,183360,1
148493,184118,1
148493,184535,1
148493,190667,1
148493,191129,1
148493,192487,1
148493,193368,1
148493,194870,1
148493,195321,1
148493,198095,1
148493,200580,1
148493,200631,1
148493,200714,1
148493,200783,1
148493,200842,1
148493,200895,1
148493,200907,1
148493,201035,1
147519,203378,1
147519,200618,1
148639,195916,1
146126,204354,1
146094,201637,1
146094,204796,1
146094,204797,1
146094,206251,1
146094,206252,1
146094,213182,1
146094,217208,1
146094,218781,1
146094,218787,1
146094,218788,1
146094,218790,1
146179,213251,1
147519,200597,1
146179,213385,1
146179,218641,1
146179,218642,1
146179,218643,1
146189,200580,1
146189,201076,1
146189,204923,1
146189,207103,1
146488,184018,1
146488,200597,1
146488,204126,1
146086,229741,1
146086,223449,1
146086,223448,1
146086,223446,1
146081,212306,1
146081,212307,1
146085,145367,1
146085,208351,1
146085,209756,1
146085,210420,1
146085,210421,1
146085,210422,1
146085,210423,1
146085,210424,1
146085,227199,1
146086,156,1
146086,138200,1
146086,154321,1
146086,183387,1
146086,206952,1
146086,208028,1
146086,209096,1
146086,209131,1
146086,209728,1
146086,211006,1
146086,211007,1
146086,222610,1
146488,204127,1
146488,205330,1
146488,206420,1
146536,220419,1
146548,181555,1
146548,200810,1
146548,200836,1
146548,200837,1
146550,203366,1
146550,204231,1
146550,210305,1
146550,215254,1
146550,221320,1
146550,221321,1
146603,209783,1
146603,209784,1
146603,222998,1
146619,230756,1
146637,204760,1
146642,204567,1
146642,218464,1
146642,219842,1
146642,220020,1
146642,223960,1
146642,227237,1
146642,229054,1
146642,230490,1
146536,220421,1
146536,219858,1
146488,206464,1
146536,202714,1
146495,156,1
146495,77593,1
146495,200923,1
146495,201011,1
146495,201275,1
146495,201349,1
146495,203345,1
146495,211276,1
146495,211790,1
146495,213049,1
146495,214104,1
146495,214543,1
146495,216170,1
146495,216622,1
146495,216633,1
146495,216634,1
146495,216636,1
146495,216637,1
146495,218728,1
146495,218816,1
146495,220640,1
146495,220641,1
146536,183360,1
146081,212305,1
146081,210994,1
146081,209678,1
145713,228470,1
145829,218464,1
145829,221321,1
145832,215297,1
145836,223842,1
145844,202013,1
145844,209290,1
145844,213426,1
145849,203449,1
145849,203527,1
145849,207374,1
145849,214009,1
145849,223028,1
145869,141069,1
145869,211987,1
145869,229245,1
145880,201863,1
145880,205912,1
145880,215142,1
145886,169288,1
145886,200898,1
145886,221381,1
145886,226345,1
145894,213480,1
145829,212207,1
145713,228469,1
145905,103983,1
145713,228437,1
145629,221559,1
145630,201666,1
145630,213796,1
145641,205094,1
145641,226693,1
145641,226715,1
145641,226717,1
145654,175149,1
145660,216125,1
145672,172125,1
145672,200898,1
145672,207738,1
145672,208505,1
145672,210006,1
145672,218287,1
145693,211443,1
145693,216324,1
145693,222560,1
145713,206586,1
145713,220707,1
145713,227237,1
145713,228286,1
145713,228436,1
145894,230503,1
145905,137759,1
146081,209501,1
145906,200582,1
145906,211790,1
145906,216023,1
145906,216024,1
145932,213303,1
145932,229457,1
145932,229458,1
145952,54225,1
145952,152618,1
145952,202117,1
145952,226787,1
145954,210324,1
145954,210325,1
145970,207193,1
145970,217713,1
145970,218338,1
146024,221962,1
146024,223541,1
146025,169275,1
146047,200605,1
146081,141703,1
146081,200582,1
146081,201641,1
146081,205919,1
145906,206679,1
145906,175272,1
145905,163804,1
145905,228733,1
145905,184535,1
145905,185312,1
145905,200580,1
145905,201349,1
145905,202022,1
145905,204593,1
145905,206895,1
145905,209816,1
145905,213385,1
145905,217019,1
145905,217020,1
145905,217626,1
145905,217834,1
145905,218428,1
145905,218449,1
145905,218450,1
145905,218451,1
145905,222697,1
145905,228692,1
145905,228712,1
145905,228713,1
145905,228714,1
145905,228732,1
146691,149595,1
146691,174452,1
146691,178434,1
147162,205565,1
147162,218112,1
147162,219196,1
147162,219256,1
147164,172112,1
147164,216104,1
147164,227483,1
147164,230268,1
147164,230717,1
147206,197235,1
147206,226200,1
147206,226201,1
147206,226240,1
147219,209035,1
147219,219902,1
147219,227557,1
147219,227558,1
147219,227559,1
147229,205070,1
147266,83469,1
147266,180451,1
147266,202117,1
147266,210637,1
147266,210638,1
147162,208540,1
147162,203690,1
147266,210640,1
147162,202852,1
147065,219219,1
147065,226239,1
147121,135086,1
147121,185025,1
147121,204260,1
147121,211517,1
147121,211766,1
147121,211939,1
147121,214215,1
147121,218373,1
147121,220956,1
147121,221306,1
147121,224641,1
147121,224642,1
147121,224643,1
147121,224680,1
147133,16347,1
147133,175974,1
147133,208475,1
147133,228875,1
147133,229756,1
147162,136242,1
147162,201076,1
147266,210639,1
147266,210641,1
147035,212126,1
147407,215355,1
147407,215520,1
147407,215521,1
147409,201076,1
147409,209855,1
147409,209859,1
147409,209862,1
147454,3576,1
147454,163575,1
147454,192487,1
147454,200740,1
147454,200824,1
147454,201051,1
147454,215428,1
147454,219862,1
147454,219889,1
147464,205619,1
147464,215657,1
147475,207088,1
147499,200802,1
147499,203612,1
147499,204754,1
147512,136878,1
147519,13712,1
147407,215490,1
147407,215354,1
147285,209629,1
147407,215351,1
147322,191230,1
147322,201614,1
147324,223813,1
147325,173172,1
147325,202117,1
147325,226880,1
147345,180727,1
147345,202861,1
147345,203418,1
147345,206494,1
147345,208569,1
147345,219511,1
147345,228480,1
147345,228481,1
147362,205069,1
147362,217304,1
147402,201256,1
147402,219343,1
147402,220680,1
147402,224613,1
147407,181061,1
147407,184251,1
147407,208351,1
147065,214692,1
147035,212125,1
146691,206494,1
146804,173271,1
146804,200631,1
146804,201546,1
146804,202560,1
146804,208129,1
146804,210136,1
146804,214497,1
146804,223420,1
146804,223438,1
146804,228562,1
146855,173759,1
146855,175161,1
146855,177340,1
146855,203697,1
146855,207230,1
146855,207245,1
146855,208313,1
146855,208351,1
146855,212925,1
146855,212930,1
146855,212931,1
146855,216873,1
146855,217199,1
146855,219891,1
146804,183360,1
146804,121919,1
146855,223993,1
146804,54225,1
146691,210521,1
146691,215879,1
146704,205796,1
146704,205927,1
146704,205928,1
146704,205929,1
146731,203995,1
146731,209990,1
146731,216201,1
146731,219461,1
146731,221067,1
146753,200569,1
146753,203655,1
146753,204103,1
146753,204104,1
146753,207203,1
146798,202972,1
146798,219219,1
146799,153250,1
146799,170790,1
146799,178434,1
146799,214106,1
146804,44735,1
146855,223971,1
146855,223994,1
147035,212124,1
146992,201235,1
146992,203734,1
146992,203821,1
146995,205929,1
146995,212230,1
146995,212231,1
147002,142537,1
147002,161721,1
147002,204423,1
147002,227483,1
147021,202610,1
147021,230364,1
147028,194212,1
147028,208210,1
147028,212077,1
147028,217944,1
147028,217945,1
147035,200574,1
147035,200646,1
147035,200755,1
147035,201076,1
147035,209006,1
147035,212122,1
147035,212123,1
146992,201994,1
146992,198152,1
146855,230632,1
146992,175252,1
146855,230633,1
146855,230634,1
146884,202602,1
146884,202765,1
146884,203345,1
146884,203935,1
146884,206713,1
146907,75433,1
146907,219891,1
146907,228754,1
146907,230284,1
146907,230285,1
146955,169904,1
146955,181462,1
146955,203345,1
146955,205775,1
146955,213934,1
146955,213935,1
146955,213936,1
146979,173675,1
146979,219880,1
146979,219893,1
146979,227157,1
148613,213695,1
148639,200574,1
153341,200631,1
151650,200971,1
151551,210111,1
151551,210112,1
151568,158348,1
151568,201349,1
151568,219687,1
151568,219725,1
151568,219726,1
151650,145972,1
151650,180215,1
151650,184219,1
151650,186027,1
151650,201273,1
150830,220200,1
151650,202117,1
151650,205108,1
151650,205221,1
151650,211824,1
151650,213214,1
151650,213319,1
151650,215119,1
151650,216146,1
151650,217889,1
151650,217890,1
151650,217891,1
151551,210110,1
151551,210109,1
151551,210108,1
151551,210107,1
151466,222981,1
151477,174782,1
151477,211376,1
151484,226568,1
151491,94374,1
151491,222602,1
151491,222603,1
151509,127588,1
151509,177494,1
151509,201279,1
151509,204760,1
151509,214524,1
151509,227248,1
151509,227249,1
151509,227277,1
151509,227278,1
151551,134787,1
151551,138558,1
151551,203985,1
151551,204321,1
151551,204550,1
151551,207183,1
151551,210106,1
151650,217892,1
151650,217994,1
151650,219944,1
151700,208775,1
151700,218632,1
151700,218633,1
151700,218634,1
151700,218635,1
151700,218636,1
151700,218637,1
151700,218638,1
151700,218639,1
151730,213014,1
151730,213016,1
151758,219891,1
151758,222560,1
151758,224277,1
151758,224278,1
151758,224280,1
151797,206081,1
151797,208094,1
151845,150802,1
151845,183113,1
151845,200599,1
151845,203375,1
151845,221984,1
151845,224973,1
151700,218631,1
151700,208114,1
151650,219966,1
151700,202767,1
151650,220836,1
151650,221173,1
151650,222918,1
151650,222919,1
151650,223298,1
151650,223299,1
151650,223300,1
151650,223327,1
151650,223328,1
151650,223329,1
151650,229079,1
151650,229832,1
151695,84136,1
151695,172672,1
151695,180215,1
151695,200631,1
151695,201303,1
151695,214054,1
151695,220182,1
151695,220192,1
151695,220193,1
151695,220194,1
151700,175252,1
151466,221430,1
151466,221384,1
151466,221368,1
151228,221867,1
151229,203838,1
151256,214600,1
151256,221220,1
151256,229875,1
151258,211563,1
151268,186906,1
151268,200631,1
151268,206117,1
151268,210996,1
151268,211939,1
151268,212018,1
151268,219533,1
151268,219534,1
151268,219535,1
151268,219536,1
151268,220956,1
151268,224678,1
151354,200631,1
151354,205929,1
151354,215234,1
151354,215235,1
151354,215236,1
151354,215237,1
151229,200714,1
151228,221173,1
151417,156,1
151228,207738,1
150838,229210,1
150962,227365,1
150962,228529,1
151034,175252,1
151034,203301,1
151034,205388,1
151034,205389,1
151062,155317,1
151067,224291,1
151067,224292,1
151103,210136,1
151109,185102,1
151109,206958,1
151109,214225,1
151109,214229,1
151109,214250,1
151121,174013,1
151121,200599,1
151121,205929,1
151121,214953,1
151121,214954,1
151202,210298,1
151228,141714,1
151354,215238,1
151417,144104,1
151466,221232,1
151417,224276,1
151417,226807,1
151466,5780,1
151466,171880,1
151466,175812,1
151466,178513,1
151466,182543,1
151466,184492,1
151466,187533,1
151466,198145,1
151466,201641,1
151466,201745,1
151466,204260,1
151466,205101,1
151466,207452,1
151466,213385,1
151466,214217,1
151466,216201,1
151466,219650,1
151466,219687,1
151466,220995,1
151466,220996,1
151466,221218,1
151466,221231,1
151417,226734,1
151417,224274,1
151417,184499,1
151417,224273,1
151417,191138,1
151417,201769,1
151417,202117,1
151417,202402,1
151417,202473,1
151417,204754,1
151417,207212,1
151417,208377,1
151417,208718,1
151417,210219,1
151417,210220,1
151417,210245,1
151417,211853,1
151417,211899,1
151417,215671,1
151417,215693,1
151417,215694,1
151417,215695,1
151417,215696,1
151417,215732,1
151417,216372,1
151417,218629,1
151417,221248,1
151845,227070,1
151864,210800,1
151884,82324,1
152687,142590,1
152705,198428,1
152705,229595,1
152705,229596,1
152750,201179,1
152750,206265,1
152750,207639,1
152750,208724,1
152750,224197,1
152750,224198,1
152750,224225,1
152750,224227,1
152783,210692,1
152801,9307,1
152801,133738,1
152801,208090,1
152801,208160,1
152801,214365,1
152822,207489,1
152822,207651,1
152822,207653,1
152822,207654,1
152873,202117,1
152873,221824,1
152687,215557,1
152621,220039,1
152873,221826,1
152621,220038,1
152477,203360,1
152477,214782,1
152477,214783,1
152477,214784,1
152477,221268,1
152477,228078,1
152478,203163,1
152478,203164,1
152478,203166,1
152483,200582,1
152483,206018,1
152505,114,1
152505,202653,1
152505,204686,1
152505,216324,1
152505,216441,1
152505,219891,1
152518,225643,1
152518,225644,1
152518,225646,1
152551,201863,1
152618,54225,1
152621,204567,1
152873,221825,1
152878,203905,1
152477,200991,1
153025,201844,1
153093,155987,1
153093,180693,1
153093,183500,1
153093,200718,1
153093,200792,1
153093,216873,1
153093,221036,1
153093,222567,1
153093,224998,1
153156,177340,1
153156,210284,1
153156,212522,1
153156,212523,1
153201,226568,1
153201,226594,1
153250,215928,1
153298,214053,1
153341,145367,1
153341,156882,1
153341,172840,1
153341,177340,1
153341,181176,1
153341,193646,1
153093,136565,1
153023,218098,1
152904,208210,1
153023,218097,1
152904,218747,1
152904,218748,1
152942,200922,1
152955,200582,1
152955,200792,1
152955,201354,1
152955,201355,1
152967,203345,1
152967,210522,1
152967,210523,1
152967,210525,1
152980,139332,1
153023,28867,1
153023,135192,1
153023,177340,1
153023,188897,1
153023,203375,1
153023,208645,1
153023,208971,1
153023,209213,1
153023,211987,1
153023,215601,1
153023,216120,1
152477,201717,1
152477,192466,1
151884,201763,1
151915,216426,1
151915,221653,1
151988,201871,1
151988,203882,1
152010,204684,1
152010,204747,1
152012,45672,1
152012,161696,1
152012,217969,1
152012,226891,1
152012,226892,1
152046,160891,1
152046,181492,1
152046,183360,1
152046,184286,1
152046,192466,1
152046,200585,1
152046,200636,1
152046,211864,1
152046,216530,1
152046,218293,1
152046,224692,1
152046,224701,1
152046,224702,1
151915,221649,1
151915,201294,1
152046,226016,1
151915,158348,1
151884,201764,1
151893,177148,1
151893,183500,1
151893,205674,1
151893,219529,1
151893,219530,1
151893,219531,1
151908,134968,1
151908,138649,1
151908,169766,1
151908,200654,1
151908,201901,1
151908,202266,1
151908,202295,1
151908,202296,1
151908,202297,1
151908,202298,1
151908,202301,1
151908,202319,1
151908,202320,1
151908,202321,1
151908,202323,1
151908,202324,1
152046,224703,1
152046,226213,1
152477,186818,1
152315,219995,1
152329,202076,1
152329,218734,1
152329,218753,1
152329,218754,1
152329,218757,1
152449,152505,1
152449,204686,1
152449,214600,1
152449,216441,1
152449,222176,1
152469,216670,1
152469,229040,1
152474,200574,1
152474,201760,1
152474,203479,1
152474,204754,1
152474,206773,1
152474,206849,1
152474,216413,1
152474,222269,1
152474,222270,1
152477,156,1
152477,176723,1
152329,145302,1
152315,219228,1
152046,226221,1
152315,212008,1
152046,226222,1
152046,226240,1
152046,226241,1
152111,175161,1
152261,202579,1
152267,223558,1
152311,106039,1
152311,198145,1
152311,201279,1
152311,202117,1
152311,203752,1
152311,214581,1
152311,214600,1
152311,216198,1
152311,216199,1
152315,133738,1
152315,138054,1
152315,141310,1
152315,152801,1
152315,175812,1
152315,184761,1
152315,211968,1
152315,212007,1
150838,228675,1
150830,220199,1
148639,215001,1
149413,222284,1
149413,220317,1
149413,220321,1
149413,220343,1
149413,220373,1
149413,220375,1
149413,221375,1
149413,221376,1
149413,221410,1
149413,222228,1
149413,222236,1
149413,222240,1
149413,222599,1
150830,220147,1
149413,222619,1
149413,222620,1
149413,222998,1
149418,222737,1
149418,222738,1
149514,211949,1
149558,200989,1
149558,204939,1
