Mac1,Mac2
192710,192875
185587,192875
192877,175252
192710,192877
185587,192877
192710,175252
185587,175252
185587,192710
192878,187177
192879,192878
192878,192880
192878,177857
192878,192881
192878,192710
192878,192882
192878,192883
169034,192878
192878,192884
192879,187177
187177,192880
187177,177857
192881,187177
187177,192710
192882,187177
187177,192883
169034,187177
187177,192884
192879,192880
192879,177857
192879,192881
192879,192710
192879,192882
192879,192883
192879,169034
192879,192884
177857,192880
192881,192880
192710,192880
192882,192880
192880,192883
169034,192880
192880,192884
192881,177857
177857,192710
192882,177857
177857,192883
169034,177857
177857,192884
192881,192710
192882,192881
192881,192883
169034,192881
192881,192884
192882,192710
192710,192883
169034,192710
192710,192884
192882,192883
169034,192882
192882,192884
169034,192883
192883,192884
169034,192884
191319,187795
187795,181544
187795,138325
191319,181544
191319,138325
181544,138325
171132,180960
171132,191485
171132,189714
171132,169729
191485,180960
189714,180960
169729,180960
189714,191485
191485,169729
189714,169729
192334,192885
192334,192886
192510,192334
192334,189803
192886,192885
192510,192885
189803,192885
192510,192886
189803,192886
192510,189803
192887,192888
192889,192890
143259,192890
192889,143259
192891,192892
192487,192891
192891,192710
184468,192891
192487,192892
192892,192710
184468,192892
192487,192710
192487,184468
184468,192710
187177,175252
187795,175252
187177,187795
186300,191485
191485,192881
191485,169729
177733,191485
186300,192881
186300,169729
177733,186300
192881,169729
177733,192881
177733,169729
182721,186738
182721,169210
169210,186738
168660,192893
177588,192893
192894,192893
168660,177588
192894,168660
192894,177588
192895,186812
192896,192897
181544,192897
192866,192897
192898,192897
192896,181544
192896,192866
192896,192898
192866,181544
192898,181544
192866,192898
192899,173298
102523,173298
192799,173298
173298,172758
169023,173298
192899,102523
192899,192799
192899,172758
192899,169023
192799,102523
102523,172758
102523,169023
192799,172758
192799,169023
169023,172758
165113,192900
165113,187177
165113,192901
192900,187177
192900,192901
192901,187177
174889,178468
192902,178468
178468,192903
178468,192904
174889,192902
174889,192903
174889,192904
192902,192903
192902,192904
192903,192904
192905,174564
192905,191485
192905,192474
192906,192905
192905,192893
192905,187289
192905,192907
174564,191485
174564,192474
192906,174564
174564,192893
174564,187289
192907,174564
191485,192474
192906,191485
191485,192893
191485,187289
192907,191485
192906,192474
192893,192474
187289,192474
192907,192474
192906,192893
192906,187289
192906,192907
192893,187289
192907,192893
192907,187289
192908,175252
190406,192908
192908,187795
192908,192909
192908,192910
190406,175252
187795,175252
192909,175252
192910,175252
190406,187795
190406,192909
190406,192910
192909,187795
192910,187795
192910,192909
178518,192911
186594,192912
192913,186594
191183,186594
186594,169210
192913,192912
191183,192912
192912,169210
192913,191183
192913,169210
191183,169210
192896,192914
177588,192914
192915,192914
184468,192914
192898,192914
177588,192896
192896,192915
184468,192896
192896,192898
177588,192915
177588,184468
177588,192898
184468,192915
192915,192898
184468,192898
187177,192916
170029,187177
192917,187177
187177,192918
187177,171380
192919,187177
187177,151489
170029,192916
192917,192916
192918,192916
192916,171380
192919,192916
192916,151489
170029,192917
170029,192918
170029,171380
170029,192919
170029,151489
192917,192918
192917,171380
192917,192919
192917,151489
192918,171380
192919,192918
192918,151489
192919,171380
151489,171380
192919,151489
184769,173298
192920,173298
192921,173298
192922,173298
173298,192710
173298,154367
173298,172119
173298,192923
173298,192924
171199,173298
192920,184769
192921,184769
192922,184769
184769,192710
184769,154367
184769,172119
184769,192923
184769,192924
171199,184769
192920,192921
192920,192922
192920,192710
192920,154367
192920,172119
192920,192923
192920,192924
192920,171199
192921,192922
192921,192710
192921,154367
192921,172119
192921,192923
192921,192924
171199,192921
192922,192710
192922,154367
192922,172119
192922,192923
192922,192924
171199,192922
192710,154367
192710,172119
192710,192923
192710,192924
171199,192710
172119,154367
192923,154367
154367,192924
171199,154367
192923,172119
172119,192924
171199,172119
192923,192924
171199,192923
171199,192924
192334,192925
192926,192925
192925,174889
192927,192925
192928,192925
192926,192334
192334,174889
192927,192334
192928,192334
192926,174889
192927,192926
192928,192926
192927,174889
192928,174889
192927,192928
191641,192906
191641,188429
191641,192929
191641,190406
191641,169729
191641,192930
191641,192931
191641,192932
192906,188429
192906,192929
190406,192906
192906,169729
192930,192906
192906,192931
192906,192932
192929,188429
190406,188429
169729,188429
192930,188429
192931,188429
192932,188429
190406,192929
192929,169729
192930,192929
192931,192929
192932,192929
190406,169729
192930,190406
190406,192931
190406,192932
192930,169729
192931,169729
192932,169729
192930,192931
192930,192932
192931,192932
192933,192934
192933,192935
192934,192935
192936,192937
192938,192936
180268,192936
192936,192939
192938,192937
180268,192937
192937,192939
192938,180268
192938,192939
180268,192939
192940,192941
192942,192940
192942,192941
168660,192877
168660,192943
168660,192944
168660,181357
192943,192877
192944,192877
181357,192877
192944,192943
192943,181357
192944,181357
192899,192945
192945,187177
192945,192946
192945,192947
192948,192945
192945,170032
192945,189342
184468,192945
192945,186984
192487,192945
192945,192949
192945,192950
192951,192945
192899,187177
192899,192946
192899,192947
192948,192899
192899,170032
192899,189342
192899,184468
192899,186984
192487,192899
192899,192949
192899,192950
192951,192899
187177,192946
187177,192947
192948,187177
170032,187177
187177,189342
184468,187177
186984,187177
192487,187177
187177,192949
187177,192950
192951,187177
192947,192946
192948,192946
170032,192946
192946,189342
184468,192946
186984,192946
192487,192946
192946,192949
192946,192950
192951,192946
192948,192947
170032,192947
192947,189342
184468,192947
186984,192947
192487,192947
192947,192949
192947,192950
192951,192947
192948,170032
192948,189342
192948,184468
192948,186984
192487,192948
192948,192949
192948,192950
192948,192951
170032,189342
184468,170032
170032,186984
192487,170032
170032,192949
170032,192950
192951,170032
184468,189342
186984,189342
192487,189342
192949,189342
192950,189342
192951,189342
184468,186984
192487,184468
184468,192949
184468,192950
192951,184468
192487,186984
186984,192949
186984,192950
192951,186984
192487,192949
192487,192950
192487,192951
192950,192949
192951,192949
192951,192950
192952,192916
192953,192916
192862,192916
192953,192952
192862,192952
192862,192953
191183,192542
191183,192954
191183,133667
192542,192954
192542,133667
133667,192954
186738,178468
183032,186738
186738,192955
192956,186738
187795,186738
192957,186738
183032,178468
178468,192955
192956,178468
187795,178468
192957,178468
183032,192955
192956,183032
187795,183032
192957,183032
192956,192955
187795,192955
192957,192955
192956,187795
192957,192956
192957,187795
17659,171230
192403,17659
17659,192958
192959,17659
17659,192960
192403,171230
171230,192958
192959,171230
171230,192960
192403,192958
192403,192959
192403,192960
192959,192958
192960,192958
192959,192960
192961,170704
192933,170704
179020,170704
178777,170704
192962,170704
169729,170704
192933,192961
192961,179020
178777,192961
192961,192962
192961,169729
192933,179020
192933,178777
192933,192962
192933,169729
178777,179020
192962,179020
169729,179020
178777,192962
178777,169729
192962,169729
192963,192964
192965,192964
192966,192964
142345,192964
192963,192965
192963,192966
192963,142345
192965,192966
142345,192965
142345,192966
192967,192334
192334,192968
178326,192334
190880,192334
24341,192334
192967,192968
178326,192967
190880,192967
192967,24341
178326,192968
190880,192968
24341,192968
178326,190880
178326,24341
190880,24341
187177,175252
187177,192710
187177,186279
187177,192969
191657,187177
192710,175252
186279,175252
192969,175252
191657,175252
186279,192710
192710,192969
191657,192710
186279,192969
191657,186279
191657,192969
156,135827
156,174766
156,182467
156,177481
156,192918
156,192970
192487,156
192971,156
192858,156
156,192972
156,190583
135827,174766
182467,135827
135827,177481
135827,192918
135827,192970
192487,135827
192971,135827
192858,135827
135827,192972
135827,190583
182467,174766
174766,177481
174766,192918
192970,174766
192487,174766
192971,174766
192858,174766
174766,192972
190583,174766
182467,177481
182467,192918
182467,192970
192487,182467
192971,182467
192858,182467
182467,192972
182467,190583
192918,177481
192970,177481
192487,177481
192971,177481
192858,177481
177481,192972
190583,177481
192970,192918
192487,192918
192971,192918
192858,192918
192918,192972
190583,192918
192487,192970
192971,192970
192858,192970
192970,192972
192970,190583
192487,192971
192858,192487
192487,192972
192487,190583
192858,192971
192971,192972
192971,190583
192858,192972
192858,190583
190583,192972
178227,192916
192973,192916
192973,178227
192974,192908
192908,192942
192908,186984
192908,192940
192974,192942
192974,186984
192974,192940
186984,192942
192942,192940
186984,192940
192403,192975
192403,192976
192403,174889
192403,192977
192975,192976
192975,174889
192977,192975
174889,192976
192977,192976
192977,174889
170704,178468
175453,170704
170704,192978
170704,192979
192980,170704
192981,170704
187795,170704
192982,170704
175453,178468
178468,192978
178468,192979
192980,178468
192981,178468
187795,178468
192982,178468
175453,192978
175453,192979
192980,175453
192981,175453
175453,187795
192982,175453
192979,192978
192980,192978
192981,192978
187795,192978
192982,192978
192980,192979
192981,192979
187795,192979
192982,192979
192980,192981
192980,187795
192982,192980
192981,187795
192982,192981
192982,187795
192983,192984
192984,183032
192984,169729
192983,183032
192983,169729
169729,183032
192968,186382
192985,192968
192960,192968
192968,181544
192968,192986
192985,186382
192960,186382
181544,186382
186382,192986
192985,192960
192985,181544
192985,192986
192960,181544
192960,192986
181544,192986
192964,192987
192988,192964
192964,192989
192988,192987
192987,192989
192988,192989
192990,192991
192991,184479
190164,192991
192992,192991
192990,184479
190164,192990
192990,192992
190164,184479
192992,184479
190164,192992
192965,192993
192993,183791
192994,192993
192993,67381
192995,192993
192965,183791
192965,192994
192965,67381
192995,192965
192994,183791
67381,183791
192995,183791
192994,67381
192995,192994
192995,67381
192993,192996
190658,192993
170481,192993
192993,192997
125047,192993
192993,192710
192993,175252
192993,192998
190658,192996
170481,192996
192996,192997
125047,192996
192996,192710
192996,175252
192996,192998
170481,190658
190658,192997
190658,125047
190658,192710
190658,175252
190658,192998
170481,192997
170481,125047
170481,192710
170481,175252
170481,192998
125047,192997
192710,192997
192997,175252
192998,192997
125047,192710
125047,175252
125047,192998
192710,175252
192710,192998
192998,175252
192999,193000
176823,193000
193001,193000
192940,193000
193000,191759
192999,176823
192999,193001
192999,192940
192999,191759
176823,193001
176823,192940
176823,191759
193001,192940
193001,191759
192940,191759
172197,156
193002,156
193003,156
193004,156
193005,156
193002,172197
193003,172197
193004,172197
172197,193005
193003,193002
193004,193002
193002,193005
193003,193004
193003,193005
193004,193005
192980,169103
181017,178468
178468,193006
173903,178468
193007,178468
181017,193006
181017,173903
181017,193007
173903,193006
193007,193006
193007,173903
147627,183032
193008,192991
193008,193009
193008,181544
193010,193008
193008,192987
193009,192991
181544,192991
193010,192991
192991,192987
193009,181544
193010,193009
193009,192987
193010,181544
181544,192987
193010,192987
191781,192964
193011,191781
191781,175341
191781,193012
193011,192964
192964,175341
192964,193012
193011,175341
193011,193012
175341,193012
179059,192991
169654,192991
183791,192991
192991,193013
192991,193014
125047,192991
169654,179059
179059,183791
179059,193013
179059,193014
125047,179059
169654,183791
169654,193013
169654,193014
169654,125047
183791,193013
183791,193014
125047,183791
193013,193014
125047,193013
125047,193014
187608,192334
187608,193015
188213,187608
187608,184353
187608,175252
187608,192558
187608,193016
193015,192334
188213,192334
192334,184353
192334,175252
192334,192558
192334,193016
188213,193015
193015,184353
193015,175252
193015,192558
193015,193016
188213,184353
188213,175252
188213,192558
188213,193016
184353,175252
192558,184353
193016,184353
192558,175252
193016,175252
193016,192558
169103,54015
193017,54015
182467,54015
193018,54015
193019,54015
169103,193017
169103,182467
169103,193018
193019,169103
182467,193017
193018,193017
193019,193017
193018,182467
193019,182467
193019,193018
156,192991
156,176002
193001,156
193003,156
156,193020
156,172666
192991,176002
193001,192991
193003,192991
192991,193020
192991,172666
193001,176002
193003,176002
176002,193020
172666,176002
193003,193001
193001,193020
193001,172666
193003,193020
193003,172666
172666,193020
175891,188530
167559,188530
193021,188530
187377,188530
193022,188530
175891,167559
193021,175891
175891,187377
175891,193022
193021,167559
187377,167559
193022,167559
193021,187377
193021,193022
187377,193022
182773,183032
191781,193023
180268,191781
191781,193024
152748,191781
180268,193023
193023,193024
152748,193023
180268,193024
152748,180268
152748,193024
169914,193025
193026,169914
169914,193027
176069,169914
193026,193025
193025,193027
176069,193025
193026,193027
193026,176069
176069,193027
177588,192908
192908,193028
192908,125047
192908,192400
192908,192204
192908,193014
177588,193028
177588,125047
177588,192400
177588,192204
177588,193014
125047,193028
193028,192400
192204,193028
193028,193014
125047,192400
125047,192204
125047,193014
192204,192400
192400,193014
192204,193014
173298,191959
192334,191959
173997,191959
193013,191959
173916,191959
192334,173298
173997,173298
173298,193013
173916,173298
173997,192334
192334,193013
173916,192334
173997,193013
173916,173997
173916,193013
175341,193029
170481,193029
193029,192558
192510,193029
170481,175341
175341,192558
192510,175341
170481,192558
170481,192510
192510,192558
193030,192558
169103,193030
192374,193030
169103,192558
192374,192558
192374,169103
187608,170704
187608,193031
192336,187608
187608,193032
187608,193033
187608,193034
193031,170704
192336,170704
193032,170704
193033,170704
193034,170704
192336,193031
193032,193031
193033,193031
193034,193031
192336,193032
192336,193033
192336,193034
193033,193032
193034,193032
193034,193033
187177,193035
193036,193035
158499,193035
193035,169997
193035,180558
188993,193035
193035,193037
152758,193035
193038,193035
193036,187177
158499,187177
187177,169997
187177,180558
188993,187177
187177,193037
152758,187177
193038,187177
158499,193036
193036,169997
193036,180558
188993,193036
193036,193037
193036,152758
193038,193036
158499,169997
158499,180558
188993,158499
158499,193037
158499,152758
193038,158499
169997,180558
188993,169997
169997,193037
152758,169997
193038,169997
188993,180558
180558,193037
152758,180558
193038,180558
188993,193037
188993,152758
193038,188993
152758,193037
193038,193037
193038,152758
193039,171161
193040,171161
143403,171161
173536,171161
193041,171161
193039,193040
143403,193039
193039,173536
193039,193041
143403,193040
173536,193040
193040,193041
143403,173536
143403,193041
173536,193041
193042,169097
193042,178468
193043,193042
172666,193042
193044,193042
178468,169097
193043,169097
172666,169097
193044,169097
193043,178468
172666,178468
193044,178468
193043,172666
193043,193044
193044,172666
191781,169097
191781,193045
177588,191781
193001,191781
173916,191781
191781,193046
125047,191781
193045,169097
177588,169097
193001,169097
173916,169097
193046,169097
125047,169097
177588,193045
193001,193045
173916,193045
193046,193045
125047,193045
177588,193001
173916,177588
177588,193046
177588,125047
173916,193001
193001,193046
193001,125047
173916,193046
173916,125047
125047,193046
192542,192908
192542,180547
192542,193047
192542,187814
193048,192542
192908,180547
193047,192908
192908,187814
193048,192908
193047,180547
187814,180547
193048,180547
193047,187814
193048,193047
193048,187814
193049,192734
169103,193049
193049,190139
193049,184479
193050,193049
193049,192710
173377,193049
193051,193049
193049,192504
193052,193049
169103,192734
190139,192734
192734,184479
193050,192734
192710,192734
173377,192734
193051,192734
192504,192734
193052,192734
169103,190139
169103,184479
193050,169103
169103,192710
173377,169103
193051,169103
169103,192504
169103,193052
190139,184479
193050,190139
192710,190139
173377,190139
193051,190139
192504,190139
193052,190139
193050,184479
192710,184479
173377,184479
193051,184479
192504,184479
193052,184479
193050,192710
193050,173377
193051,193050
193050,192504
193050,193052
173377,192710
193051,192710
192504,192710
193052,192710
193051,173377
173377,192504
173377,193052
193051,192504
193051,193052
193052,192504
193053,193031
193053,1451
193053,193054
193031,1451
193031,193054
193054,1451
193055,170704
187177,170704
192336,170704
170704,175252
193055,187177
192336,193055
193055,175252
192336,187177
187177,175252
192336,175252
193056,191307
193056,186738
193056,179190
186738,191307
179190,191307
179190,186738
191072,183032
193057,191072
193057,183032
184283,171161
193058,171161
193059,171161
192487,171161
184283,193058
193059,184283
192487,184283
193059,193058
192487,193058
192487,193059
191781,181432
191781,172103
191183,191781
191781,193060
191781,193061
125047,191781
172103,181432
191183,181432
181432,193060
181432,193061
125047,181432
191183,172103
172103,193060
172103,193061
125047,172103
191183,193060
191183,193061
191183,125047
193060,193061
125047,193060
125047,193061
192334,170993
177334,192334
173997,192334
177588,192334
187814,192334
89946,192334
177334,170993
173997,170993
177588,170993
187814,170993
89946,170993
177334,173997
177588,177334
177334,187814
177334,89946
177588,173997
173997,187814
89946,173997
177588,187814
177588,89946
89946,187814
174564,193062
174564,193063
193001,174564
193064,174564
174564,193006
193062,193063
193001,193062
193064,193062
193062,193006
193001,193063
193064,193063
193006,193063
193064,193001
193001,193006
193064,193006
192734,193065
169103,193065
190139,193065
193066,193065
193067,193065
147627,193065
173916,193065
193068,193065
169103,192734
190139,192734
193066,192734
193067,192734
147627,192734
173916,192734
193068,192734
169103,190139
169103,193066
169103,193067
169103,147627
173916,169103
193068,169103
193066,190139
193067,190139
147627,190139
173916,190139
193068,190139
193067,193066
147627,193066
173916,193066
193068,193066
193067,147627
173916,193067
193068,193067
173916,147627
193068,147627
173916,193068
193069,193070
193069,193071
193072,193069
193069,184479
193073,193069
193069,179981
193071,193070
193072,193070
193070,184479
193073,193070
193070,179981
193072,193071
193071,184479
193073,193071
193071,179981
193072,184479
193072,193073
193072,179981
193073,184479
179981,184479
193073,179981
187177,178468
187177,193074
192908,187177
193075,187177
187177,175252
187177,172666
178468,193074
192908,178468
193075,178468
178468,175252
172666,178468
192908,193074
193075,193074
193074,175252
172666,193074
193075,192908
192908,175252
192908,172666
193075,175252
193075,172666
172666,175252
193076,193077
193078,193076
180268,193076
193076,171050
193078,193077
180268,193077
171050,193077
193078,180268
193078,171050
180268,171050
173298,193079
181029,193079
193080,193079
181029,173298
173298,193080
181029,193080
192710,193081
193082,193081
193083,193081
191826,193081
192710,193082
193083,192710
191826,192710
193083,193082
191826,193082
191826,193083
192542,191715
192542,125047
125047,191715
193084,192487
193084,193085
193084,193086
193084,193087
193084,193088
192487,193085
192487,193086
192487,193087
192487,193088
193086,193085
193085,193087
193088,193085
193086,193087
193086,193088
193088,193087
193089,193090
193090,193006
193089,193006
169086,193066
177588,169086
169086,193091
180424,169086
169086,180468
169086,179981
177588,193066
193091,193066
180424,193066
180468,193066
179981,193066
177588,193091
180424,177588
177588,180468
177588,179981
180424,193091
180468,193091
179981,193091
180424,180468
180424,179981
180468,179981
193092,193093
193092,193094
193092,193095
193093,193094
193093,193095
193094,193095
178468,190139
193096,190139
193097,190139
193098,190139
172666,190139
170993,190139
193099,190139
193096,178468
193097,178468
193098,178468
172666,178468
170993,178468
193099,178468
193097,193096
193098,193096
193096,172666
170993,193096
193099,193096
193097,193098
193097,172666
193097,170993
193097,193099
193098,172666
170993,193098
193099,193098
170993,172666
193099,172666
193099,170993
193100,184171
193101,184171
184171,193077
184171,183032
184171,193102
184171,184479
184171,193103
193104,184171
193073,184171
177921,184171
181029,184171
193101,193100
193100,193077
193100,183032
193100,193102
193100,184479
193100,193103
193100,193104
193100,193073
193100,177921
181029,193100
193101,193077
193101,183032
193101,193102
193101,184479
193101,193103
193101,193104
193101,193073
193101,177921
181029,193101
183032,193077
193102,193077
193077,184479
193077,193103
193104,193077
193073,193077
177921,193077
181029,193077
183032,193102
183032,184479
183032,193103
193104,183032
193073,183032
177921,183032
181029,183032
193102,184479
193102,193103
193104,193102
193073,193102
177921,193102
181029,193102
193103,184479
193104,184479
193073,184479
177921,184479
181029,184479
193104,193103
193073,193103
177921,193103
181029,193103
193073,193104
193104,177921
181029,193104
193073,177921
181029,193073
181029,177921
21840,192202
192202,193105
192202,193106
191688,192202
192202,175252
125047,192202
21840,193105
21840,193106
21840,191688
21840,175252
21840,125047
193106,193105
191688,193105
175252,193105
125047,193105
191688,193106
193106,175252
125047,193106
191688,175252
191688,125047
125047,175252
191183,193107
193108,183682
193108,193109
169061,193108
193109,183682
169061,183682
169061,193109
193110,179387
172973,193110
185832,193110
172973,179387
185832,179387
172973,185832
169462,192334
169462,193071
169462,193111
169462,193066
177588,169462
193112,169462
169462,193113
169462,152782
193114,169462
169462,151489
193071,192334
193111,192334
192334,193066
177588,192334
193112,192334
192334,193113
152782,192334
193114,192334
192334,151489
193111,193071
193071,193066
177588,193071
193112,193071
193071,193113
152782,193071
193114,193071
193071,151489
193111,193066
177588,193111
193112,193111
193111,193113
152782,193111
193114,193111
193111,151489
177588,193066
193112,193066
193113,193066
152782,193066
193114,193066
193066,151489
177588,193112
177588,193113
177588,152782
177588,193114
177588,151489
193112,193113
193112,152782
193114,193112
193112,151489
152782,193113
193114,193113
193113,151489
193114,152782
152782,151489
193114,151489
193092,33365
193092,193115
33365,193115
193116,156
156,192165
192908,156
156,184479
192487,156
193097,156
193117,156
193116,192165
193116,192908
193116,184479
192487,193116
193116,193097
193117,193116
192908,192165
192165,184479
192487,192165
193097,192165
193117,192165
192908,184479
192487,192908
192908,193097
193117,192908
192487,184479
193097,184479
193117,184479
192487,193097
192487,193117
193117,193097
180468,171179
191319,180468
193118,180468
180468,193095
181029,180468
191319,171179
193118,171179
193095,171179
181029,171179
193118,191319
191319,193095
181029,191319
193118,193095
181029,193118
181029,193095
193119,192734
193120,192734
193121,192734
125047,192734
193120,193119
193121,193119
125047,193119
193120,193121
193120,125047
125047,193121
193122,172666
193123,193122
169061,193122
193123,172666
169061,172666
169061,193123
192542,193124
188604,193077
193077,176316
193125,193077
193126,193077
188604,176316
188604,193125
193126,188604
193125,176316
193126,176316
193126,193125
193127,192960
169246,192960
193127,169246
193111,184526
174542,193111
193111,178468
193111,193128
193129,193111
193111,187878
193111,193130
193111,193131
174542,184526
184526,178468
184526,193128
193129,184526
184526,187878
184526,193130
184526,193131
174542,178468
174542,193128
174542,193129
174542,187878
174542,193130
174542,193131
193128,178468
193129,178468
178468,187878
193130,178468
193131,178468
193129,193128
193128,187878
193128,193130
193131,193128
193129,187878
193129,193130
193129,193131
193130,187878
193131,187878
193131,193130
171487,192652
192652,190224
171487,190224
179436,192908
179436,193132
179436,193133
192908,193132
192908,193133
193133,193132
192487,139988
139988,183249
139988,193095
139988,193134
192487,183249
192487,193095
192487,193134
183249,193095
183249,193134
193095,193134
184526,193079
189907,193079
193124,193079
125047,193079
184526,189907
184526,193124
125047,184526
189907,193124
125047,189907
125047,193124
193135,184526
193136,184526
193137,184526
193138,184526
193135,193136
193135,193137
193135,193138
193136,193137
193136,193138
193138,193137
184526,193077
193139,193077
193077,189682
193077,41311
193139,184526
184526,189682
184526,41311
193139,189682
193139,41311
189682,41311
193140,170739
193140,193141
193140,193142
193140,193143
170739,193141
170739,193142
170739,193143
193142,193141
193143,193141
193143,193142
193144,193145
193146,170993
106357,192652
193147,183956
185891,193147
193147,193095
185891,183956
183956,193095
185891,193095
182773,169961
89946,193148
193149,193148
89946,193149
191328,193150
182064,177588
192334,187697
187697,178468
192334,178468
173388,188508
190032,186738
186492,186738
173788,186738
176476,186738
189507,186738
187714,186738
186492,190032
173788,190032
176476,190032
189507,190032
187714,190032
186492,173788
186492,176476
189507,186492
187714,186492
176476,173788
189507,173788
187714,173788
189507,176476
187714,176476
187714,189507
193151,138150
193151,169256
193151,178023
138150,169256
178023,138150
178023,169256
169086,164747
169086,193152
193152,164747
179447,170145
193153,170145
176476,170145
189507,170145
170145,193154
179447,193153
179447,176476
189507,179447
179447,193154
176476,193153
189507,193153
193153,193154
189507,176476
176476,193154
189507,193154
186492,175252
186386,175252
186492,186386
193151,180268
193155,180268
180268,173788
193155,193151
193151,173788
193155,173788
145714,191156
145714,173788
173788,191156
170945,174562
193156,174562
174562,193154
170945,193156
170945,193154
193156,193154
192334,193102
192334,134645
193102,134645
177588,169954
177588,190032
169954,190032
193157,193158
193157,186386
189507,193157
193157,193159
186386,193158
189507,193158
193159,193158
189507,186386
186386,193159
189507,193159
138047,170145
138047,191319
138047,193160
191319,170145
170145,193160
191319,193160
193161,186480
193161,187697
193161,174428
187329,193161
193161,181544
125047,193161
187697,186480
186480,174428
187329,186480
181544,186480
125047,186480
187697,174428
187329,187697
187697,181544
125047,187697
187329,174428
181544,174428
125047,174428
187329,181544
125047,187329
125047,181544
193162,189132
193163,169659
192334,190139
193151,193164
193151,193165
193165,193164
193166,193167
102523,193167
145914,193167
193166,102523
193166,145914
102523,145914
145714,193168
145714,186386
186386,193168
193169,191319
193151,191319
193170,191319
193151,193169
193169,193170
193151,193170
16,193171
192908,193171
193172,193171
191657,193171
186386,193171
193173,193171
178272,193171
125047,193171
192908,16
16,193172
16,191657
16,186386
193173,16
16,178272
125047,16
192908,193172
192908,191657
192908,186386
193173,192908
192908,178272
192908,125047
191657,193172
186386,193172
193173,193172
178272,193172
125047,193172
186386,191657
193173,191657
191657,178272
125047,191657
193173,186386
186386,178272
125047,186386
193173,178272
193173,125047
125047,178272
169086,172280
193174,172280
189132,172280
169086,193174
169086,189132
193174,189132
182837,175252
178335,181544
186526,178335
178335,178468
186526,181544
181544,178468
186526,178468
193175,192334
193175,193176
192334,193176
187697,188489
193177,187697
187697,145794
193178,187697
193177,188489
145794,188489
193178,188489
193177,145794
193178,193177
193178,145794
177588,170772
193179,193180
193181,193179
193181,193180
193182,170145
193151,187177
193151,192908
193151,193183
193151,186386
193151,193156
193151,193184
192908,187177
187177,193183
186386,187177
193156,187177
187177,193184
192908,193183
192908,186386
193156,192908
192908,193184
186386,193183
193156,193183
193184,193183
193156,186386
186386,193184
193156,193184
182371,171179
193185,182371
193104,182371
193186,182371
193187,182371
193185,171179
193104,171179
193186,171179
193187,171179
193104,193185
193186,193185
193187,193185
193104,193186
193104,193187
193187,193186
193188,192839
192839,182837
193188,182837
193189,193190
193191,193190
191894,193190
193190,186526
193191,193189
191894,193189
193189,186526
193191,191894
193191,186526
191894,186526
193192,193193
193192,172602
172602,193193
192334,193194
192334,193195
192334,169023
193178,192334
192334,193196
193195,193194
169023,193194
193178,193194
193196,193194
193195,169023
193178,193195
193195,193196
193178,169023
169023,193196
193178,193196
173388,125047
173388,193197
173388,181544
173388,149552
125047,193197
125047,181544
125047,149552
181544,193197
149552,193197
181544,149552
193198,193199
193200,193199
193199,193201
193202,193199
193199,193180
193200,193198
193198,193201
193202,193198
193198,193180
193200,193201
193202,193200
193200,193180
193202,193201
193201,193180
193202,193180
174894,193203
193203,178468
193203,193204
193203,189826
174894,178468
174894,193204
174894,189826
193204,178468
189826,178468
193204,189826
190565,193151
193205,193151
193151,193206
193151,193207
193151,179639
193205,190565
190565,193206
190565,193207
190565,179639
193205,193206
193205,193207
193205,179639
193206,193207
179639,193206
179639,193207
186738,181271
189132,186738
176925,186738
193208,186738
186738,188530
193209,186738
189132,181271
176925,181271
193208,181271
181271,188530
193209,181271
189132,176925
193208,189132
189132,188530
193209,189132
193208,176925
176925,188530
193209,176925
193208,188530
193209,193208
193209,188530
174544,193210
174544,177588
174544,193211
174544,169187
191894,174544
174544,193212
174544,187697
174544,193213
174544,136218
177588,193210
193211,193210
169187,193210
191894,193210
193210,193212
193210,187697
193210,193213
193210,136218
177588,193211
177588,169187
191894,177588
177588,193212
177588,187697
177588,193213
177588,136218
193211,169187
191894,193211
193211,193212
193211,187697
193211,193213
193211,136218
191894,169187
169187,193212
169187,187697
169187,193213
169187,136218
191894,193212
191894,187697
191894,193213
191894,136218
193212,187697
193213,193212
193212,136218
193213,187697
187697,136218
193213,136218
193214,170145
193178,170772
193215,170772
170772,191879
193215,193178
193178,191879
193215,191879
193216,193217
186386,193217
193218,193217
176394,193217
186386,193216
193218,193216
176394,193216
186386,193218
186386,176394
193218,176394
179409,193219
173388,179409
179409,193220
179409,193180
169061,179409
179409,125047
173388,193219
193219,193220
193219,193180
169061,193219
125047,193219
173388,193220
173388,193180
173388,169061
173388,125047
193220,193180
169061,193220
125047,193220
169061,193180
125047,193180
169061,125047
193192,193221
193222,193192
193223,193192
193222,193221
193223,193221
193223,193222
193224,193225
192334,193224
193224,176746
192334,193225
176746,193225
192334,176746
178518,169100
178518,176925
178518,193226
193227,178518
178518,193228
178518,181544
176925,169100
193226,169100
193227,169100
169100,193228
181544,169100
176925,193226
193227,176925
176925,193228
176925,181544
193227,193226
193226,193228
193226,181544
193227,193228
193227,181544
181544,193228
193229,193230
192908,193230
193230,169023
193230,188530
193230,193231
193232,193230
192908,193229
193229,169023
193229,188530
193229,193231
193232,193229
192908,169023
192908,188530
192908,193231
192908,193232
169023,188530
169023,193231
193232,169023
188530,193231
193232,188530
193232,193231
193233,193234
193233,184479
193233,187697
193235,193233
193236,193233
193234,184479
193234,187697
193235,193234
