Mac1,Mac2,peso
197986,197987,1
197980,194584,1
197980,179097,1
197980,151865,1
197977,190780,1
197975,190654,1
197975,194612,1
197975,194763,1
197976,175858,1
197976,194858,1
197977,182918,1
197977,197978,1
197979,197978,1
197977,197979,1
197977,197996,1
197978,173298,1
197978,190780,1
197979,173298,1
197979,190780,1
197952,197961,1
197952,197953,1
197952,197170,1
197952,172767,1
197928,197927,1
197928,197932,1
197929,189444,1
197930,189824,1
197930,196832,1
197931,145304,1
197931,186999,1
197931,192558,1
197931,193663,1
197931,198625,1
197931,198708,1
197933,197928,1
197933,197932,1
197935,11074,1
197935,197934,1
197926,197928,1
197926,197927,1
197926,169729,1
197924,195983,1
197924,180909,1
197924,186386,1
197924,190139,1
197924,190398,1
197924,190780,1
197924,191168,1
197924,197758,1
197924,198458,1
197924,197826,1
197924,198187,1
197924,198383,1
197924,198396,1
197924,198415,1
197924,198447,1
197936,178954,1
197936,187908,1
197937,169729,1
197945,197091,1
197943,190780,1
197944,171168,1
197944,190780,1
197944,197943,1
197945,173663,1
197945,186999,1
197948,169729,1
197942,197758,1
197948,197297,1
197949,188960,1
197949,194584,1
197949,197758,1
197950,197951,1
197952,150063,1
197943,171168,1
197942,191319,1
197937,184500,1
197938,197939,1
197937,194584,1
197937,197939,1
197938,169729,1
197938,184500,1
197938,194584,1
197938,197937,1
197939,169729,1
197942,183508,1
197939,184500,1
197939,194584,1
197941,191168,1
197941,193104,1
197941,197940,1
197942,174755,1
198117,138206,1
198117,170625,1
198351,198350,1
198243,198048,1
198230,169381,1
198230,196150,1
198231,198232,1
198233,173663,1
198233,198234,1
198235,198236,1
198237,198239,1
198238,198237,1
198238,198239,1
198241,191319,1
198241,198151,1
198241,198242,1
198242,191319,1
198242,198151,1
198243,171302,1
198229,178468,1
198229,169729,1
198228,194674,1
198223,198222,1
198221,198232,1
198221,198263,1
198223,190780,1
198223,193108,1
198223,196150,1
198223,198132,1
198223,198325,1
198228,191371,1
198224,198151,1
198226,198227,1
198227,169729,1
198227,178468,1
198227,198048,1
198227,198229,1
198243,184906,1
198244,198245,1
198221,198223,1
198246,198247,1
198261,198262,1
198262,180458,1
198262,192179,1
198262,194573,1
198266,169573,1
198266,196150,1
198267,145901,1
198267,169573,1
198267,169654,1
198267,174617,1
198267,186999,1
198267,196150,1
198267,198266,1
198267,198280,1
198268,172280,1
198261,194573,1
198261,192179,1
198261,180458,1
198252,193663,1
198248,169533,1
198248,190780,1
198250,198249,1
198251,198260,1
198252,169533,1
198252,193389,1
198253,198254,1
198261,152751,1
198255,145901,1
198255,198132,1
198256,197633,1
198256,198257,1
198257,197633,1
198259,177588,1
198221,198231,1
198221,198222,1
198268,198132,1
198199,194584,1
198187,198769,1
198188,196208,1
198189,152046,1
198189,173258,1
198189,187981,1
198189,194584,1
198189,197623,1
198191,184906,1
198191,198190,1
198192,181193,1
198192,184468,1
198193,169961,1
198194,190780,1
198196,198197,1
198198,173031,1
198187,198761,1
198187,198752,1
198187,198748,1
198187,198447,1
198187,198399,1
198187,198402,1
198187,198429,1
198187,198430,1
198187,198431,1
198187,198436,1
198187,198466,1
198187,198658,1
198187,198471,1
198187,198475,1
198187,198628,1
198187,198629,1
198187,198636,1
198187,198640,1
198199,176665,1
198200,191307,1
198221,194593,1
198201,194584,1
198211,190780,1
198212,192500,1
198212,198214,1
198213,192500,1
198213,198212,1
198213,198214,1
198216,192839,1
198216,198215,1
198217,198208,1
198218,190780,1
198219,152046,1
198219,194584,1
198220,198048,1
198221,168997,1
198221,169659,1
198210,198199,1
198210,194584,1
198210,183887,1
198206,186009,1
198202,136604,1
198203,198204,1
198203,198208,1
198206,145869,1
198206,168997,1
198206,169961,1
198206,186522,1
198210,176665,1
198206,190780,1
198208,169729,1
198208,175278,1
198208,198264,1
198208,198724,1
198210,169961,1
198268,178468,1
198269,197633,1
198117,170820,1
198332,191072,1
198323,194584,1
198323,198324,1
198324,194584,1
198325,193108,1
198326,197758,1
198326,198327,1
198327,197758,1
198328,151627,1
198328,185874,1
198328,198329,1
198332,171161,1
198332,173298,1
198332,180248,1
198332,180909,1
198332,185441,1
198321,156077,1
198320,183432,1
198319,198439,1
198315,198316,1
198309,179063,1
198309,198310,1
198310,169256,1
198312,169256,1
198312,198310,1
198314,197623,1
198317,198318,1
198319,198424,1
198319,166828,1
198319,196147,1
198319,197403,1
198319,197758,1
198319,198132,1
198319,198335,1
198332,187585,1
198332,196089,1
198307,169347,1
198332,198413,1
198343,197774,1
198343,198342,1
198344,197758,1
198344,197774,1
198344,198341,1
198344,198342,1
198344,198343,1
198345,195983,1
198346,197413,1
198347,198348,1
198349,192558,1
198349,198350,1
198351,55826,1
198351,192558,1
198351,198349,1
198343,197758,1
198342,197774,1
198341,198343,1
198337,198336,1
198332,198414,1
198333,25581,1
198334,197091,1
198334,197774,1
198336,198338,1
198337,193108,1
198337,198338,1
198341,198342,1
198339,193108,1
198339,198336,1
198339,198337,1
198339,198338,1
198341,197758,1
198341,197774,1
198307,198308,1
198305,198306,1
198269,198270,1
198288,198221,1
198281,198282,1
198281,198283,1
198283,198282,1
198284,173663,1
198284,175274,1
198284,178468,1
198284,198281,1
198284,198282,1
198284,198283,1
198285,152729,1
198285,171846,1
198285,198275,1
198287,173258,1
198288,168997,1
198288,169659,1
198281,178468,1
198281,175274,1
198281,173663,1
198274,191307,1
198270,197633,1
198271,191168,1
198271,197633,1
198271,198269,1
198271,198270,1
198272,134537,1
198275,152729,1
198279,190780,1
198275,171846,1
198275,198276,1
198275,198277,1
198276,198277,1
198278,171774,1
198279,187908,1
198288,194593,1
198288,198289,1
198304,183865,1
198288,198290,1
198298,169256,1
198298,171586,1
198298,198132,1
198298,198299,1
198299,169256,1
198300,172103,1
198300,175942,1
198301,190780,1
198302,136043,1
198302,189037,1
198303,169396,1
198303,178444,1
198303,190780,1
198303,198424,1
198304,169659,1
198296,197185,1
198295,198296,1
198295,197185,1
198294,173526,1
198290,198289,1
198291,197583,1
198292,152729,1
198293,186216,1
198294,146891,1
198294,169422,1
198294,178468,1
198294,198657,1
198294,179429,1
198294,180022,1
198294,186386,1
198294,197089,1
198294,198303,1
198294,198656,1
198187,198332,1
198187,198312,1
198187,198310,1
198150,198161,1
198141,197438,1
198141,198146,1
198142,198143,1
198144,173298,1
198144,194824,1
198145,198743,1
198146,194584,1
198147,133375,1
198147,169729,1
198147,194584,1
198147,194985,1
198147,198154,1
198147,198155,1
198150,190780,1
198150,195983,1
198141,194584,1
198140,198134,1
198139,198140,1
198132,198882,1
198132,198738,1
198132,198755,1
198132,198773,1
198132,198780,1
198132,198840,1
198132,198846,1
198135,168997,1
198139,169729,1
198135,178954,1
198135,190780,1
198137,198136,1
198138,169729,1
198138,198139,1
198138,198140,1
198150,198159,1
198151,62482,1
198132,198705,1
198151,184462,1
198156,198154,1
198156,198155,1
198157,196218,1
198157,198149,1
198158,172191,1
198158,180224,1
198158,198150,1
198158,198159,1
198158,198161,1
198160,74239,1
198160,125047,1
198160,168997,1
198160,170993,1
198160,175996,1
198160,180224,1
198156,198147,1
198156,194584,1
198156,169729,1
198151,198257,1
198151,190780,1
198151,196892,1
198151,197633,1
198151,198173,1
198151,198249,1
198151,198250,1
198153,197633,1
198156,133375,1
198154,169729,1
198154,194584,1
198155,133375,1
198155,169729,1
198155,194584,1
198155,198154,1
198132,198707,1
198132,198690,1
198187,198291,1
198132,171168,1
198124,198126,1
198125,198099,1
198128,169025,1
198128,191168,1
198129,195754,1
198130,169025,1
198131,181562,1
198131,191168,1
198132,108833,1
198132,110624,1
198132,149327,1
198132,168999,1
198132,169256,1
198132,169396,1
198132,169659,1
198123,198122,1
198123,197633,1
198123,192300,1
198117,197091,1
198117,174671,1
198117,178468,1
198117,180253,1
198117,186793,1
198117,190658,1
198117,194584,1
198117,198506,1
198121,178468,1
198117,198507,1
198118,194842,1
198119,50614,1
198119,186999,1
198119,197879,1
198120,194584,1
198132,170993,1
198132,172280,1
198132,198676,1
198132,177029,1
198132,198186,1
198132,198212,1
198132,198213,1
198132,198214,1
198132,198235,1
198132,198236,1
198132,198286,1
198132,198299,1
198132,198303,1
198132,198330,1
198132,198335,1
198132,198371,1
198132,198372,1
198132,198373,1
198132,198565,1
198132,198180,1
198132,198149,1
198132,198133,1
198132,191307,1
198132,179757,1
198132,180909,1
198132,181232,1
198132,182134,1
198132,184462,1
198132,188751,1
198132,192385,1
198132,197633,1
198132,192500,1
198132,192558,1
198132,192584,1
198132,192629,1
198132,195750,1
198132,195820,1
198160,186075,1
198160,187884,1
198160,191168,1
198187,189688,1
198187,175258,1
198187,175274,1
198187,175356,1
198187,176869,1
198187,177259,1
198187,179200,1
198187,179624,1
198187,180909,1
198187,182510,1
198187,184462,1
198187,184468,1
198187,185874,1
198187,186075,1
198187,186386,1
198187,188115,1
198187,175093,1
198187,173663,1
198187,173003,1
198187,142325,1
198185,183052,1
198185,198064,1
198185,198178,1
198187,61233,1
198187,110624,1
198187,138565,1
198187,151057,1
198187,171788,1
198187,158866,1
198187,169335,1
198187,169659,1
198187,169891,1
198187,170164,1
198187,171179,1
198187,188787,1
198187,189912,1
198160,193663,1
198187,190398,1
198187,198114,1
198187,198132,1
198187,198188,1
198187,198201,1
198187,198207,1
198187,198212,1
198187,198213,1
198187,198214,1
198187,198275,1
198187,198276,1
198187,198277,1
198187,198281,1
198187,198282,1
198187,198283,1
198187,198284,1
198187,197845,1
198187,197583,1
198187,197482,1
198187,194584,1
198187,191072,1
198187,191307,1
198187,192236,1
198187,192405,1
198187,192500,1
198187,193104,1
198187,194864,1
198187,197327,1
198187,194892,1
198187,194901,1
198187,195401,1
198187,195983,1
198187,196089,1
198187,196208,1
198184,184462,1
198182,198183,1
198181,197908,1
198181,197201,1
198166,135225,1
198166,197908,1
198166,198167,1
198167,197908,1
198168,175996,1
198168,187884,1
198168,191168,1
198168,193663,1
198169,125047,1
198169,169729,1
198169,171168,1
198169,182663,1
198169,198132,1
198169,198170,1
198169,198186,1
198165,198164,1
198165,197633,1
198165,195000,1
198160,198180,1
198160,198132,1
198160,198150,1
198160,198158,1
198160,198159,1
198160,198161,1
198160,198168,1
198161,198159,1
198164,197633,1
198162,188256,1
198162,191168,1
198162,197089,1
198162,198151,1
198163,192030,1
198164,195000,1
198169,198203,1
198169,198208,1
198170,171168,1
198178,181727,1
198177,170993,1
198177,196208,1
198177,198178,1
198177,198187,1
198177,198188,1
198178,178468,1
198178,183052,1
198175,188045,1
198178,198064,1
198178,198540,1
198178,198541,1
198179,184406,1
198179,192765,1
198181,152046,1
198175,198176,1
198175,171168,1
198170,175996,1
198172,197633,1
198170,182663,1
198171,169729,1
198171,190780,1
198171,194584,1
198171,197908,1
198171,198132,1
198172,198151,1
198175,152046,1
198172,198173,1
198172,198174,1
198173,197633,1
198174,197633,1
198174,198151,1
198174,198173,1
196957,196958,1
196957,169729,1
196956,192861,1
195668,175302,1
195659,195658,1
195660,195590,1
195660,195661,1
195661,195590,1
195662,178468,1
195662,195663,1
195663,178468,1
195665,147133,1
195665,174021,1
195666,147133,1
195666,170164,1
195666,174021,1
195666,195647,1
195666,195665,1
195667,175302,1
195659,186631,1
195659,178272,1
195659,125047,1
195652,195653,1
195651,195652,1
195651,195653,1
195651,195654,1
195651,195670,1
195652,187846,1
195652,188937,1
195652,195654,1
195657,147133,1
195653,187846,1
195654,187846,1
195654,188937,1
195654,195653,1
195655,193622,1
195656,195647,1
195668,147195,1
195668,195667,1
195651,188937,1
195670,178468,1
195680,195671,1
195681,193377,1
195681,195673,1
195682,195683,1
195685,176333,1
195686,1019,1
195686,179389,1
195686,182371,1
195686,192861,1
195686,195786,1
195686,195787,1
195686,197327,1
195687,195688,1
195689,146799,1
195689,169365,1
195680,172386,1
195680,170973,1
195679,193326,1
195674,195675,1
195670,192725,1
195671,172386,1
195671,195614,1
195672,196028,1
195672,196038,1
195673,193298,1
195677,191072,1
195679,188414,1
195677,195678,1
195677,196089,1
195677,196892,1
195677,197495,1
195679,125047,1
195679,181783,1
195651,192725,1
195651,187846,1
195689,186631,1
195629,195631,1
195623,186999,1
195623,192083,1
195623,195624,1
195625,175026,1
195625,180093,1
195625,195622,1
195625,195623,1
195625,195624,1
195626,172479,1
195626,172566,1
195626,191307,1
195627,195612,1
195628,195612,1
195628,195627,1
195629,193303,1
195623,180093,1
195623,179389,1
195623,175026,1
195620,158571,1
195619,191072,1
195619,191109,1
195619,195616,1
195619,195617,1
195619,195743,1
195619,196287,1
195620,186386,1
195622,195624,1
195620,195593,1
195621,195019,1
195621,195579,1
195622,175026,1
195622,180093,1
195622,195623,1
195629,195630,1
195629,195632,1
195651,178468,1
195631,195630,1
195643,169061,1
195643,182832,1
195643,195593,1
195643,195642,1
195644,83551,1
195644,195645,1
195646,192611,1
195646,195647,1
195647,147133,1
195647,174021,1
195647,192611,1
195647,195665,1
195648,147133,1
195648,175302,1
195649,195650,1
195642,195593,1
195642,182832,1
195642,169061,1
195633,195613,1
195631,195632,1
195632,195630,1
195633,184595,1
195633,186631,1
195633,192138,1
195633,193802,1
195634,169838,1
195640,195641,1
195634,186386,1
195635,186449,1
195638,195637,1
195639,193948,1
195639,195637,1
195639,195638,1
195689,169961,1
195689,195123,1
195619,186386,1
195738,171586,1
195728,195727,1
195729,195730,1
195731,146799,1
195731,194321,1
195731,195713,1
195732,169061,1
195732,169365,1
195732,191328,1
195732,193478,1
195732,195701,1
195732,195733,1
195735,153556,1
195735,172666,1
195735,185498,1
195735,194321,1
195726,195728,1
195726,195727,1
195725,172666,1
195720,172566,1
195716,195728,1
195718,190315,1
195718,193643,1
195718,195719,1
195718,196873,1
195718,196874,1
195720,186386,1
195724,188008,1
195721,195710,1
195721,195712,1
195722,188312,1
195722,191368,1
195722,193643,1
195724,156298,1
195737,169961,1
195738,192558,1
195716,195726,1
195738,195739,1
195743,188925,1
195743,194584,1
195743,195742,1
195743,195744,1
195743,196287,1
195744,194584,1
195744,195742,1
195745,195746,1
195747,195748,1
195750,171168,1
195750,192385,1
195750,195749,1
195750,198705,1
195752,173263,1
195752,193694,1
195743,186386,1
195742,194584,1
195741,178468,1
195740,179190,1
195740,21268,1
195740,146799,1
195740,169061,1
195740,176181,1
195740,178032,1
195740,178193,1
195740,186386,1
195740,195741,1
195740,187326,1
195740,188925,1
195740,193643,1
195740,193802,1
195740,195373,1
195740,195739,1
195716,195727,1
195716,195023,1
195689,195690,1
195701,195692,1
195695,196155,1
195695,198039,1
195696,195697,1
195698,172666,1
195698,173204,1
195698,180268,1
195698,186386,1
195698,195696,1
195698,195697,1
195698,195706,1
195698,195707,1
195699,178468,1
195699,195700,1
195701,174793,1
195701,191319,1
195695,195972,1
195695,194592,1
195695,182371,1
195692,196206,1
195692,174793,1
195692,190319,1
195692,191319,1
195692,191657,1
195692,193902,1
195692,195693,1
195693,193902,1
195695,178468,1
195694,193902,1
195694,195692,1
195694,195693,1
195695,142325,1
195695,175252,1
195695,176112,1
195701,191328,1
195701,195703,1
195716,194838,1
195701,195733,1
195709,195710,1
195711,195712,1
195712,195710,1
195713,146799,1
195713,194321,1
195714,137365,1
195714,195023,1
195714,195715,1
195714,195716,1
195715,137365,1
195715,195023,1
195715,195716,1
195716,144407,1
195716,171370,1
195716,192629,1
195708,195710,1
195708,195709,1
195707,195706,1
195703,191319,1
195702,174793,1
195702,191319,1
195702,195692,1
195702,195701,1
195702,195703,1
195703,174793,1
195703,195692,1
195707,186386,1
195704,176863,1
195704,195705,1
195705,176863,1
195706,172666,1
195707,172666,1
195707,180268,1
195619,188925,1
195618,195619,1
195995,177258,1
195556,195446,1
195552,135740,1
195552,173263,1
195552,195551,1
195553,125963,1
195553,169836,1
195553,193174,1
195553,194584,1
195553,195324,1
195553,195554,1
195554,125963,1
195554,194584,1
195554,195324,1
195555,190780,1
195555,194858,1
195556,179740,1
195551,135740,1
195550,191307,1
195550,169061,1
195547,195545,1
195544,195579,1
195544,195580,1
195544,195581,1
195545,195546,1
195545,195559,1
195545,195560,1
195547,195546,1
195550,25763,1
195548,189505,1
195548,192558,1
195548,195516,1
195548,195549,1
195549,192558,1
195549,195516,1
195556,193303,1
195556,195557,1
195544,195500,1
195556,195558,1
195565,192558,1
195565,195563,1
195566,175457,1
195566,190139,1
195566,191307,1
195566,195524,1
195566,195567,1
195567,190139,1
195567,191307,1
195568,44843,1
195568,169961,1
195568,172666,1
195568,174959,1
195568,175252,1
195568,175330,1
195564,195565,1
195564,195563,1
195564,192558,1
195561,195560,1
195556,195575,1
195558,195557,1
195560,195559,1
195561,137930,1
195561,195545,1
195561,195559,1
195562,187577,1
195562,195636,1
195562,191307,1
195562,192558,1
195562,193738,1
195562,195563,1
195562,195564,1
195562,195565,1
195544,195519,1
195544,186631,1
195568,186631,1
195533,195534,1
195530,67078,1
195530,195545,1
195530,195546,1
195530,195547,1
195531,67078,1
195531,186468,1
195531,195530,1
195531,196756,1
195531,196758,1
195531,198453,1
195532,171134,1
195532,195515,1
195532,195533,1
195532,195534,1
195533,171134,1
195529,195531,1
195529,195530,1
195529,67078,1
195524,197664,1
195524,197608,1
195524,197621,1
195524,197622,1
195524,197623,1
195524,197624,1
195524,197648,1
195524,197665,1
195527,195528,1
195524,197720,1
195524,197737,1
195524,197738,1
195524,197749,1
195526,179080,1
195526,195525,1
195533,195515,1
195534,171134,1
195544,125047,1
195534,195515,1
195539,195537,1
195539,195538,1
195539,195540,1
195540,139591,1
195540,194584,1
195540,195537,1
195541,75079,1
195541,190780,1
195541,195543,1
195542,75079,1
195542,190780,1
195542,193643,1
195542,195541,1
195542,195543,1
195543,190780,1
195539,194584,1
195539,175562,1
195539,171149,1
195536,193752,1
195535,192558,1
195535,193752,1
195535,195505,1
195535,195536,1
195536,135740,1
195536,192558,1
195536,195551,1
195539,139591,1
195536,195552,1
195537,194584,1
195538,139591,1
195538,194584,1
195538,195537,1
195538,195540,1
195568,175996,1
195568,187099,1
195618,195617,1
195610,195608,1
195602,195603,1
195602,195604,1
195602,197695,1
195602,197711,1
195602,197712,1
195603,195604,1
195605,172566,1
195605,178468,1
195606,195545,1
195607,195545,1
195607,195606,1
195607,198381,1
195609,186631,1
195609,193303,1
195609,195608,1
195602,189361,1
195602,185131,1
195602,169889,1
195594,195595,1
195591,195593,1
195592,195590,1
195592,195593,1
195593,175252,1
195593,182832,1
195593,195590,1
195597,195598,1
195602,169156,1
195597,195599,1
195597,195600,1
195598,195600,1
195599,195598,1
195599,195600,1
195601,195593,1
195609,195610,1
195611,125047,1
195591,195590,1
195611,147133,1
195613,193643,1
195613,193802,1
195613,195615,1
195614,152729,1
195614,170973,1
195614,193643,1
195614,195613,1
195614,195615,1
195614,195676,1
195616,191072,1
195616,195617,1
195617,191072,1
195618,191072,1
195618,191109,1
195618,195616,1
195613,192138,1
195613,186631,1
195613,184595,1
195611,192138,1
195611,172251,1
195611,172890,1
195611,175210,1
195611,184519,1
195611,184595,1
195611,186631,1
195611,193802,1
195612,147133,1
195611,193948,1
195611,195612,1
195611,195613,1
195611,195633,1
195611,195639,1
195611,196646,1
195591,195592,1
195591,195588,1
195568,194448,1
195578,189501,1
195574,146637,1
195574,178468,1
195574,193643,1
195574,195572,1
195574,195573,1
195575,179740,1
195575,193303,1
195575,195446,1
195576,186386,1
195576,189457,1
195576,189501,1
195576,190608,1
195576,195577,1
195576,195578,1
195577,189501,1
195574,139948,1
195573,193643,1
195573,178468,1
195571,195569,1
195568,194584,1
195568,194592,1
195568,196350,1
195569,195570,1
195571,193174,1
195571,195521,1
195571,195570,1
195573,146637,1
195572,139948,1
195572,146637,1
195572,178468,1
195572,193643,1
195572,195573,1
195573,139948,1
195577,195578,1
195579,195563,1
195591,190911,1
195579,195580,1
195585,195672,1
195586,170820,1
195586,195583,1
195586,195584,1
195586,195587,1
195587,170820,1
195588,195590,1
195588,195592,1
195588,195593,1
195589,190911,1
195589,195588,1
195589,195590,1
195589,195591,1
195589,195592,1
195589,195593,1
195585,195664,1
195585,195656,1
195585,195647,1
195583,195587,1
195579,195581,1
195579,195582,1
195580,195581,1
195582,195563,1
195583,170820,1
195583,195584,1
195584,170820,1
195585,195587,1
195584,195587,1
195585,83551,1
195585,170820,1
195585,195583,1
195585,195584,1
195585,195586,1
195755,169365,1
195755,178468,1
195755,190139,1
195916,169371,1
195909,169961,1
195910,169961,1
195910,195909,1
195911,123843,1
195912,123843,1
195912,165339,1
195912,175365,1
195912,175996,1
195912,195911,1
195914,169371,1
195914,186386,1
195914,188759,1
195914,191941,1
195914,195915,1
195914,195916,1
195908,188737,1
195906,195907,1
195905,195904,1
195902,195067,1
195900,195898,1
195900,195899,1
195900,195901,1
195901,135520,1
195901,195898,1
195902,175365,1
195902,195903,1
195905,193531,1
195902,195913,1
195903,125047,1
195903,175365,1
195904,169243,1
195904,193531,1
195905,169243,1
195915,188759,1
195916,188759,1
195900,175996,1
195916,195915,1
195928,175996,1
195928,194321,1
195929,189303,1
195929,195932,1
195930,175679,1
195930,178856,1
195930,187371,1
195930,189303,1
195930,195877,1
195930,195929,1
195930,195931,1
195930,195932,1
195931,187371,1
195931,189303,1
195931,195929,1
195925,195924,1
195925,186386,1
195925,183457,1
195921,182663,1
195917,145869,1
195917,192705,1
195918,190139,1
195919,172280,1
195919,194321,1
195920,195921,1
195921,192861,1
195925,182933,1
195922,169961,1
195922,170993,1
195922,187371,1
195923,184797,1
195923,192908,1
195924,186386,1
195900,186386,1
195900,135520,1
195933,169961,1
195882,194321,1
195877,191941,1
195877,193547,1
195877,194601,1
195877,195862,1
195877,195929,1
195877,195931,1
195877,195932,1
195878,195879,1
195881,21268,1
195881,175996,1
195881,195882,1
195881,195883,1
195882,21268,1
195882,137500,1
195882,169729,1
195877,189303,1
195877,187371,1
195877,178856,1
195873,197126,1
195873,173298,1
195873,193529,1
195873,194592,1
195873,196015,1
195873,196388,1
195873,196841,1
195874,173298,1
195877,175679,1
195874,195873,1
195875,183334,1
195875,193643,1
195875,195276,1
195877,169729,1
195877,172666,1
195882,175996,1
195882,195869,1
195899,195901,1
195882,195883,1
195890,194321,1
195891,137500,1
195891,169729,1
195891,194321,1
195891,195869,1
195891,195882,1
195891,195890,1
195892,195893,1
195892,195894,1
195894,195893,1
195896,184443,1
195896,195895,1
195899,135520,1
195899,175996,1
195899,195898,1
195890,169729,1
195890,137500,1
195889,192165,1
195885,173298,1
195882,195890,1
195884,172666,1
195884,189489,1
195884,194584,1
195884,195835,1
195885,171374,1
195887,177588,1
195889,191941,1
195887,195862,1
195887,195886,1
195888,108833,1
195888,125047,1
195888,186386,1
195889,188530,1
195931,195932,1
195933,171374,1
195755,191109,1
195979,195978,1
195974,193838,1
195975,146799,1
195975,187332,1
195975,193838,1
195975,195974,1
195975,195987,1
195975,195988,1
195975,195989,1
195976,28332,1
195976,170993,1
195976,193643,1
195976,195977,1
195976,195996,1
195977,190139,1
195977,191307,1
195974,146799,1
195973,178468,1
195971,193643,1
195967,178468,1
195964,196086,1
195964,196087,1
195966,193954,1
195966,194321,1
195967,169061,1
195967,170993,1
195967,194067,1
195970,195971,1
195967,196306,1
195967,196825,1
195969,184906,1
195970,179389,1
195970,184519,1
195970,193643,1
195979,175458,1
195979,195980,1
195964,196084,1
195980,175458,1
195987,196021,1
195987,196030,1
195988,195987,1
195988,195989,1
195989,195987,1
195990,193643,1
195990,196150,1
195990,197901,1
195990,197902,1
195991,169836,1
195991,190139,1
195991,191124,1
195991,195977,1
195991,195992,1
195992,190139,1
195986,178468,1
195985,195998,1
195985,195986,1
195982,195983,1
195980,195978,1
195981,175458,1
195981,195978,1
195981,195979,1
195981,195980,1
195982,193838,1
195982,195984,1
195985,195977,1
195983,187348,1
195983,190398,1
195983,190780,1
195984,193838,1
195984,195983,1
195985,178468,1
195964,196085,1
195964,192161,1
195933,190139,1
195946,169961,1
195938,197660,1
195939,154353,1
195939,178788,1
195939,189303,1
195939,195938,1
195940,169747,1
195940,195898,1
195941,169747,1
195941,195898,1
195941,195940,1
195942,195943,1
195944,186386,1
195945,53741,1
195945,170011,1
195945,171586,1
195938,189303,1
195937,195936,1
195937,195568,1
195936,174959,1
195934,195266,1
195935,183457,1
195935,192908,1
195935,195266,1
195935,195934,1
195936,172666,1
195936,179530,1
195937,174959,1
195936,184462,1
195936,195568,1
195936,195950,1
195936,195951,1
195936,195952,1
195937,172666,1
195945,180035,1
195946,179284,1
195964,185868,1
195947,174959,1
195958,184175,1
195959,186386,1
195959,194833,1
195959,195960,1
195960,194833,1
195961,145019,1
195961,178877,1
195961,193663,1
195961,195962,1
195961,195963,1
195963,178877,1
195963,195962,1
195964,25045,1
195964,169845,1
195964,175589,1
195953,195958,1
195953,195954,1
195953,194663,1
195951,184462,1
195948,187878,1
195948,195949,1
195949,187878,1
195950,179530,1
195950,184462,1
195950,195951,1
195952,179530,1
195953,186386,1
195952,184462,1
195952,194663,1
195952,195950,1
195952,195951,1
195953,151489,1
195953,184175,1
195873,169533,1
195872,195874,1
195872,195873,1
195792,172280,1
195785,195784,1
195786,175252,1
195787,195786,1
195789,152046,1
195789,171586,1
195789,177097,1
195789,177272,1
195789,186386,1
195789,190139,1
195789,195233,1
195789,195790,1
195789,195813,1
195790,190139,1
195791,12753,1
195791,189466,1
195785,194584,1
195785,194321,1
195785,173298,1
195781,195782,1
195776,195780,1
195777,194763,1
195778,12753,1
195778,147369,1
195778,173316,1
195778,195779,1
195781,195796,1
195785,169961,1
195781,195797,1
195783,184974,1
195784,169961,1
195784,173298,1
195784,194321,1
195784,194584,1
195792,168997,1
195792,192253,1
195776,194584,1
195792,192289,1
195801,195772,1
195801,195802,1
195802,195772,1
195803,172209,1
195803,195772,1
195803,195801,1
195803,195802,1
195806,194584,1
195807,169961,1
195808,179929,1
195808,195809,1
195810,179929,1
195810,195808,1
195810,195809,1
195811,193469,1
195801,172209,1
195800,195803,1
195800,195802,1
195798,195781,1
195793,170993,1
195793,195794,1
195793,195795,1
195795,170993,1
195795,195794,1
195796,195797,1
195798,195796,1
195800,195801,1
195798,195797,1
195799,173298,1
195799,194584,1
195800,169365,1
195800,172209,1
195800,195772,1
195776,195426,1
195776,185992,1
195872,177256,1
195764,195786,1
195758,196490,1
195758,196764,1
195758,197526,1
195758,197527,1
195758,197528,1
195760,175503,1
195760,194858,1
195760,195757,1
195760,195759,1
195761,163642,1
195761,190912,1
195762,173298,1
195764,137177,1
195764,169311,1
195764,169961,1
195758,196489,1
195758,195760,1
195758,195759,1
195758,171179,1
195755,195754,1
195755,198195,1
195757,175503,1
195757,194858,1
195757,195759,1
195758,169097,1
195758,172252,1
195758,195757,1
195758,175503,1
195758,184656,1
195758,186480,1
195758,189907,1
195758,193303,1
195758,194858,1
195764,195686,1
195764,195787,1
195776,176226,1
195765,156298,1
195771,191168,1
195771,193663,1
195771,195761,1
195771,195770,1
195771,197946,1
195771,198160,1
195771,198168,1
195773,172666,1
195773,195751,1
195773,195774,1
195774,195751,1
195775,172666,1
195775,195751,1
195775,195773,1
195775,195774,1
195771,190912,1
195771,187884,1
195771,182933,1
195770,175222,1
195765,188530,1
195766,189449,1
195768,170993,1
195768,195769,1
195770,163642,1
195770,169980,1
195770,190912,1
195771,175996,1
195770,191072,1
195770,195761,1
195771,135656,1
195771,163642,1
195771,175222,1
195771,175252,1
195812,180165,1
195812,194321,1
195812,194584,1
195861,195835,1
195857,195854,1
195857,195858,1
195857,195859,1
195857,195860,1
195857,195861,1
195858,191384,1
195858,195835,1
195858,195854,1
195858,195859,1
195858,195861,1
195860,173298,1
195860,195835,1
195860,195854,1
195860,195858,1
195860,195859,1
195857,195835,1
195857,173298,1
195856,195861,1
195854,195861,1
195852,179488,1
195852,194321,1
195852,194833,1
195854,195835,1
195854,195855,1
195854,195859,1
