mac_usr,avg_monthly_conections,[0:00-3:59](%),[4:00-7:59](%),[8:00-11:59](%),[12:00-15:59](%),[16:00-19:59](%),[20:00-23:59](%),diversidad,cant_conexiones
C0:63:94:33:04:41,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:42:02:D1:BD:44,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:46:65:EE:B4:3F,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:64:C6:26:BF:34,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
C0:63:94:61:C5:7B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
08:3D:88:30:96:D7,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:42:02:C7:25:35,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:63:94:AE:31:15,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:63:94:9D:55:1F,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:42:02:CE:76:6D,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.388888888889,12
C4:42:02:CE:7B:F5,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:42:02:D1:0C:B2,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:46:65:FF:7D:04,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:63:94:95:7F:0E,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
08:3D:88:30:A9:45,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:63:94:8B:2B:6B,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,4
C0:63:94:74:61:89,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:63:94:64:0B:04,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:46:65:F5:98:7A,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:63:94:63:3E:77,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
08:37:3D:F0:CE:13,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
08:37:3D:EA:C1:79,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:42:02:0A:B2:33,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:65:99:0D:B8:DF,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:42:02:50:69:7B,1.0,6.25,0.0,0.0,0.0,0.0,100.0,0.25,1
08:37:3D:06:3B:A1,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:65:99:5F:5F:C3,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:65:99:3D:D7:97,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:65:99:0E:12:DD,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:65:99:0E:10:51,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:65:99:0E:09:6B,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:65:99:0C:99:02,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:42:02:B1:62:19,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
08:37:3D:06:3E:1B,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,3
08:37:3D:06:42:EB,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:65:99:0C:8B:EE,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
08:37:3D:06:43:DD,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:42:02:52:C1:15,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:65:99:0C:86:8C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:65:99:0C:38:2A,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:00:2F:76,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:01:30:0C,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:65:99:6F:8B:C7,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,2
C0:65:99:6F:92:43,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:42:02:0D:A1:0D,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:04:7E:06,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,3
C4:42:02:12:21:DD,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:65:99:7A:B0:88,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
08:08:C2:EC:A5:C0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:42:02:14:9F:7F,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:65:99:79:2C:24,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:65:99:77:2B:82,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:65:99:74:79:E6,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:65:99:72:6A:4E,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
08:37:3D:01:FF:B0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:65:99:71:E7:3E,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:65:99:71:CB:D2,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:42:02:14:DB:6B,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:65:99:6F:95:5B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
C4:42:02:57:25:C1,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:65:99:0C:31:12,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:65:99:0C:25:DA,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:64:C6:C7:E3:A4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:64:C6:C3:EF:90,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,2
C4:42:02:AA:19:13,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,2
08:37:3D:97:11:BA,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:42:02:AB:81:BB,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
08:37:3D:DE:AB:3F,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:42:02:B1:55:FF,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.75,4
08:37:3D:DE:B0:C5,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:64:C6:C3:66:90,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:42:02:B1:57:59,1.0,20.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:64:C6:C3:63:E0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
08:37:3D:DE:B5:2B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.75,3
C0:64:C6:C3:4D:B4,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.348039215686,17
C0:64:C6:C3:3A:5C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:42:02:B1:5D:57,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:64:C6:BC:4F:70,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
C4:42:02:AA:07:A1,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:64:C6:C8:08:E0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:64:C6:FC:9A:74,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:00:25:8E,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:42:02:64:8F:5B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:64:C6:F0:D8:68,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:64:C6:D6:17:B0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,2
C0:64:C6:D6:14:78,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:42:02:64:F8:6B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:42:02:67:B5:BB,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,2
C0:64:C6:D6:09:58,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:64:C6:D6:09:1C,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
08:37:3D:6D:79:B3,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:64:C6:CC:ED:60,1.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:64:C6:C8:BE:20,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:64:C6:C8:A5:F0,1.0,9.09090909091,0.0,0.0,100.0,0.0,0.0,0.25,2
C4:42:02:9C:67:54,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:64:C6:C8:65:98,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:64:C6:C8:2E:24,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,2
C0:BD:D1:2D:A0:E3,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:2E:56:12,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:62:EA:F2:23:38,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:21:C8:3C:D5:27,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:4B:FF:06:09:AC,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
04:54:53:CE:C5:9B,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:5A:95:0F:1C:4A,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:21:C8:18:3F:56,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:05:28:0C:7C:E1,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:4B:FF:06:09:33,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,2
04:5A:95:25:7E:1B,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:F8:DA:86:77:F0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:EE:FB:5A:21:35,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:5A:95:3D:74:B3,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:5A:95:3D:74:E6,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:F2:FB:40:72:6F,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
C4:21:C8:41:C6:64,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.62037037037,9
C0:F2:FB:36:13:23,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:5A:95:90:25:40,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,4
C0:F2:FB:2D:25:63,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
C4:05:28:0C:7E:54,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:05:28:0C:7F:73,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:08:5B:5C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:4B:FF:06:09:DC,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,2
C4:05:28:75:E4:0F,1.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:4B:FF:07:65:FA,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:75:E3:C0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:4B:FF:06:45:01,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:75:DF:38,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:5B:E9:85,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
C4:05:28:5B:DB:55,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:4B:FF:07:B9:03,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,2
C4:05:28:0C:8A:F0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:07:E9:7B,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:4B:FF:07:FE:3C,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:17:FE:72:6E:1F,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:05:28:0C:82:0E,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,5
C4:05:28:0C:80:FD,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:17:FE:85:9D:74,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:F2:FB:29:44:B4,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:62:68:EA:93:B8,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,2
C0:BD:D1:2F:62:BD,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:DB:56:57:27:B4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:E8:FF:3E,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:E8:7D:E7,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:E7:73:4F,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:DB:56:2A:92:74,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
C0:BD:D1:E6:9D:E0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:2C:03:E4:7D:A7,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:BD:D1:E0:8B:2B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:DB:56:9F:29:94,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:EE:FB:26:4A:BE,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:D9:4A:2F,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:3A:BE:1B:A7:F4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:3A:BE:23:83:3D,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:BD:D1:D8:5B:0E,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:3A:BE:23:8B:F3,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:BD:D1:D6:81:99,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:4B:FF:06:08:45,1.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:E9:7C:AB,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:EE:12:09,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:2C:03:51:15:3E,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:F3:9C:6F,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:A8:2A:2F:25:1D,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
04:4B:FF:06:09:1B,1.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:EE:FB:21:3A:76,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:A8:2A:3C:7D:EE,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:EE:FB:20:6F:70,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:EE:FB:02:71:4A,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:A8:2A:7D:75:8A,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:CB:38:04:CC:5A,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:BD:D1:FE:B5:F2,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:A8:2A:BD:AB:91,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
04:A8:2A:D7:83:4D,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:DB:56:18:C6:91,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:DB:56:20:8C:3F,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:4B:FF:06:08:6E,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:BD:D1:F8:F3:EA,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,2
C4:17:FE:1C:00:DC,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:75:E5:3C,1.0,50.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:75:E5:C0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:07:2F:3A:0F:DD,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:05:28:CD:05:57,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:07:2F:3A:09:8B,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,2
C4:05:28:CD:05:43,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:CC:FF:68,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:07:2F:3A:0B:7A,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
C4:05:28:CC:FE:48,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:4B:FF:06:8D:78,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:05:28:CC:FD:D7,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:75:E8:E8,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:07:2F:3A:13:3D,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:05:28:CC:FC:6F,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
C4:07:2F:B9:4E:51,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:05:28:CC:FC:09,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:05:28:CC:FB:82,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:4B:FF:07:33:34,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,2
C4:07:2F:B9:50:76,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:4B:FF:06:8E:62,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:06:C6:ED,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:EA:61:C6,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
C4:07:2F:3A:08:74,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
C4:07:2F:20:27:10,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:07:2F:20:27:04,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:07:2F:20:25:9C,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:07:2F:35:7A:2B,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:07:2F:20:23:F3,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:07:2F:35:7D:3C,1.0,25.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:07:2F:20:23:8B,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:4B:FF:06:94:F1,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:06:9B:68,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:4B:FF:06:8F:19,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:07:2F:20:1E:86,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:4B:FF:06:9D:28,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:07:2F:20:16:43,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:07:2F:20:14:5C,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:06:B4:30,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:05:28:CC:FA:A7,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:07:2F:B9:51:F0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:05:28:CC:F9:6E,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:76:21:C4,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:07:2F:E9:9A:22,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,2
C4:07:2F:E9:9A:79,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:76:21:A4,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
C4:05:28:76:1F:7F,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:4B:FF:06:46:E7,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:76:1E:4E,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:07:4D:62,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:4B:FF:07:55:78,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:4B:FF:07:60:74,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:05:28:75:EE:2A,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,2
04:4B:FF:06:46:92,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:07:61:4A,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:4B:FF:06:45:84,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:07:2F:E9:9E:5E,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:07:2F:E9:A3:70,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.25,1
C4:07:2F:E9:99:D7,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:76:22:28,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:05:28:CC:F8:7C,1.0,50.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C4:05:28:CC:E9:25,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:4B:FF:07:35:BB,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
C4:05:28:CC:F5:61,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,4
C4:07:2F:B9:52:BA,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:4B:FF:07:36:3A,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:05:28:CC:EF:36,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:07:38:26,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:CC:EE:86,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
C4:05:28:CC:EE:75,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:05:28:CC:ED:CD,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:07:2F:B9:54:0F,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:4B:FF:06:8C:A3,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:07:49:7D,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:4B:FF:07:4B:31,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
04:4B:FF:06:8B:80,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:05:28:CC:E9:C7,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:D5:B0:95,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:DB:56:9F:4C:A8,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:4B:FF:06:08:19,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
04:4B:FF:06:06:B4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,3
C4:3A:BE:47:1D:07,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:3A:BE:47:1D:33,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:BD:D1:6C:FB:72,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:6C:96:00,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:6B:C8:C6,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
04:F7:E4:8E:A4:58,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,2
C0:BD:D1:64:33:EF,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:BD:D1:64:2F:A1,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:BD:D1:80:9D:32,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
04:F7:E4:95:69:7C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C4:3A:BE:47:1E:C9,1.0,50.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:63:E2:A6,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C4:3A:BE:47:1E:EE,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,2
C4:3A:BE:47:23:5C,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
C0:BD:D1:63:66:E4,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:BD:D1:60:CA:DE,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
04:F7:E4:8D:BE:1B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:6E:6B:29,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.5,5
04:F7:E4:8A:84:46,1.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,1
C0:BD:D1:76:3B:13,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
04:F7:E4:6F:37:D2,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,4
04:F7:E4:73:42:48,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,6
C0:BD:D1:7C:73:29,1.0,9.09090909091,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:BD:D1:7C:68:FB,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
C0:BD:D1:7C:18:3D,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
