mac_usr,avg_monthly_conections,[0:00-3:59](%),[4:00-7:59](%),[8:00-11:59](%),[12:00-15:59](%),[16:00-19:59](%),[20:00-23:59](%),diversidad,cant_conexiones
A8:9F:BA:F9:BA:57,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
A8:9F:BA:F9:BE:29,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E8:15:0E:67:C6:E0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
A8:9F:BA:F9:BC:A1,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E8:15:0E:67:C9:50,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,2
A8:9F:BA:F9:BA:83,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E8:15:0E:67:CE:90,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E8:15:0E:67:CE:C0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
A8:9F:BA:F9:B9:E1,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E8:15:0E:67:D9:B4,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E8:15:0E:67:D0:88,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E8:15:0E:67:D2:DC,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
A8:9F:BA:F9:B9:D7,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
A8:9F:BA:F9:B9:4B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E8:15:0E:67:D3:3C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,2
E8:15:0E:67:D9:40,1.0,50.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E8:15:0E:67:D9:84,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
E6:94:EA:D6:C7:82,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E4:F8:EF:D4:1D:6E,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:BA:26:10,1.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:C9:DC:1B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:22:2F:3E,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
AC:36:13:21:D7:98,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:C2:5B:94,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
AC:36:13:1F:45:9A,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E4:F8:EF:C7:41:7F,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,2
E4:F8:EF:C9:82:55,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E4:F8:EF:C9:AA:29,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
AC:36:13:17:ED:98,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:C9:D1:31,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,4
AC:36:13:13:86:82,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
AC:36:13:13:85:4C,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E4:F8:EF:C9:D3:BD,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:13:80:26,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:13:53:48,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:0F:EB:AF,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:0F:E7:FF,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:C9:DB:9D,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
AC:36:13:24:2F:9F,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E4:F8:EF:BD:80:20,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:BD:7F:46,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:27:D9:55,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E4:F8:EF:BB:1D:70,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:BB:23:DA,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E4:F8:EF:BB:27:A4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,4
E4:F8:EF:BB:93:98,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
AC:36:13:5F:E2:B8,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:5F:E0:DC,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E4:F8:EF:BC:E1:CA,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
E4:F8:EF:BD:5C:56,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:BD:7D:DE,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
AC:36:13:26:10:23,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:BD:62:14,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
AC:36:13:24:31:CD,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:BD:68:3A,1.0,33.3333333333,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:24:30:E5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:24:30:33,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,2
AC:36:13:24:2F:D7,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,2
AC:36:13:0F:D8:19,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:C9:DC:25,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:D3:EE:18,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:00:FB:E1,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
A8:FA:D8:ED:A5:F1,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,2
A8:FA:D8:EC:C6:69,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
A8:FA:D8:DD:24:88,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
A8:FA:D8:D7:6F:E0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:CA:94:E3,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E4:F8:EF:D1:D4:00,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
A8:FA:D8:D5:EA:01,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E4:F8:EF:D1:DA:9A,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:D1:DB:3A,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E4:F8:EF:D3:C0:E6,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,3
E4:F8:EF:D3:DF:3A,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
A8:FA:D8:C8:30:22,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
A8:FA:D8:C6:F0:F3,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:D3:E5:B8,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E4:F8:EF:D3:EB:80,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,3
A8:FA:D8:28:E3:51,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
A8:FA:D8:26:38:BA,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
A8:FA:D8:EE:71:76,1.0,50.0,0.0,0.0,100.0,0.0,0.0,0.25,1
A8:FA:D8:EF:AB:D2,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,2
AC:22:0B:40:3D:BF,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
AC:36:13:00:ED:73,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
AC:36:13:00:FB:35,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:C9:DC:69,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:00:FA:93,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,2
AC:36:13:00:FA:55,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:00:F9:EF,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,2
E4:F8:EF:C9:E0:19,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,4
AC:36:13:00:F8:EB,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:00:EA:F5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:CA:94:47,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
AC:36:13:00:E9:89,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
AC:36:13:00:E7:7B,1.0,33.3333333333,0.0,0.0,0.0,0.0,100.0,0.25,1
AC:36:13:00:E7:73,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
AC:36:13:00:E6:1F,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E4:F8:EF:C9:F2:27,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
AC:36:13:00:E2:2D,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E4:F8:EF:C9:F4:69,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B0:DF:3A:C7:6D:1B,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E4:2D:02:C0:78:03,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E4:2D:02:C0:76:8F,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.401515151515,11
B8:5A:73:F5:40:49,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.25,1
B8:5A:73:FE:A0:5A,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:5A:73:FE:9C:28,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:FD:68:AF,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:FC:F1:CB,1.0,33.3333333333,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:5A:73:FB:BC:78,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:5A:73:FB:BA:06,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:19:1D:09:8D:4D,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:19:1D:09:8D:E2,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:19:1D:09:8F:B9,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:19:1D:09:91:15,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:19:1D:09:92:E8,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,2
E0:19:1D:09:92:EB,1.0,33.3333333333,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:5A:73:FB:4B:64,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.25,2
B8:5A:73:FB:46:3C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:FA:FE:4A,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E0:19:1D:09:94:72,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:FA:FD:6A,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E0:19:1D:09:8C:41,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5E:7B:2D:B7:75,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E0:19:1D:09:8B:C3,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:19:1D:08:72:30,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,2
B8:5E:7B:B3:60:96,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:5E:7B:AB:37:6B,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E0:19:1D:08:6E:B9,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:5E:7B:98:E1:14,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5E:7B:76:54:71,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E0:19:1D:08:70:3A,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5E:7B:6F:E6:21,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5E:7B:6F:87:71,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.75,3
B8:5E:7B:2D:C0:4D,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E0:19:1D:08:72:B5,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E0:19:1D:09:88:81,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:5E:7B:65:AF:43,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,2
B8:5E:7B:65:AC:91,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.25,2
B8:5E:7B:38:87:1A,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:5E:7B:31:63:42,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5E:7B:2D:C1:E5,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E0:19:1D:09:95:21,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:F5:38:37,1.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:19:1D:08:6C:04,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E0:19:1D:09:95:6D,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
B8:5A:73:F5:16:8F,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:F5:16:6F,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:5A:73:F5:16:6B,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
B8:5A:73:F5:0E:57,1.0,14.2857142857,0.0,100.0,0.0,0.0,0.0,0.25,1
B8:5A:73:F5:0D:41,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:5A:73:F5:08:A5,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E0:19:1D:1C:4D:AC,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
B8:5A:73:F5:06:AF,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E0:19:1D:1C:4E:65,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:5A:73:F4:F3:F7,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E0:19:1D:1C:4F:84,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:5A:73:F4:EE:29,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:5A:73:F4:EB:B5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:F4:EB:43,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:F4:E9:61,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:5A:73:F4:DF:F7,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E0:19:1D:1C:4F:DD,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:5A:73:F5:17:57,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,4
B8:5A:73:F5:19:47,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:19:1D:1C:4D:61,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E0:19:1D:09:96:B5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
B8:5A:73:F5:36:37,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:5A:73:F5:35:23,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E0:19:1D:09:95:7E,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:19:1D:09:95:E9,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:5A:73:F5:33:11,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:F5:27:69,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E0:19:1D:09:96:81,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E0:19:1D:09:96:E6,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E0:19:1D:09:97:45,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
B8:5A:73:F5:24:65,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:F5:24:3F,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:F5:1F:AF,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:5A:73:F5:1F:9F,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:5A:73:F5:1F:41,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
E0:19:1D:09:97:23,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:5A:73:F5:1D:CD,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:19:1D:08:6D:83,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5E:7B:B6:73:C6,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:19:1D:1C:50:70,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
DC:F1:10:B8:5D:B8,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:BF:54:73,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
DC:F1:10:70:BD:0C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
DC:F1:10:A9:06:82,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,2
B8:6C:E8:BF:51:8B,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:6C:E8:BF:41:C7,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:BC:C7:41,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
DC:F1:10:B8:48:3C,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:6C:E8:BA:76:C5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:BA:26:6B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:BA:23:8B,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
DC:F1:10:B8:51:20,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
DC:F1:10:B8:55:90,1.0,11.7647058824,0.0,0.0,0.0,0.0,100.0,0.25,1
DC:F1:10:B8:59:3C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
DC:F1:10:B8:59:58,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,4
B8:6C:E8:BA:0F:D5,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:6C:E8:BA:0A:4D,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,3
B8:6C:E8:BA:03:45,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:6C:E8:BF:57:FD,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
DC:F1:10:66:D8:54,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:6C:E8:C3:DD:43,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
DC:F1:10:65:BB:5C,1.0,33.3333333333,0.0,0.0,0.0,100.0,0.0,0.25,1
DC:F1:10:65:99:E8,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
DC:F1:10:65:9D:B4,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,2
DC:F1:10:65:A4:A4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:C4:FC:21,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:C4:12:E7,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
DC:F1:10:65:B0:30,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
DC:F1:10:65:B7:74,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:C4:0C:6F,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
B8:6C:E8:C3:DF:03,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:C4:04:DB,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
DC:F1:10:65:C5:2C,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
DC:F1:10:65:D0:10,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:6C:E8:C3:F2:81,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:6C:E8:C3:F2:77,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:C3:E8:B5,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:6C:E8:C3:E2:D7,1.0,9.09090909091,0.0,0.0,100.0,0.0,0.0,0.25,1
DC:F1:10:B8:5D:58,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:BA:00:0D,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E0:19:1D:08:6B:B7,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:B9:FF:A5,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:6C:E8:B4:F2:D3,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:6C:E8:91:7A:39,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
DC:F1:10:E8:A4:64,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:7B:DF:39,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
DC:F1:10:E8:A5:CC,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,2
DC:F1:10:E8:A7:38,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:62:69:5F,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.25,2
DC:F1:10:EC:4D:70,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,3
B8:6C:E8:61:9C:13,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:5D:0B:CD,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E0:06:E6:2B:3A:9D,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:06:E6:43:0A:9F,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:6C:E8:54:94:82,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.348039215686,17
B8:6C:E8:11:E5:A8,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:06:E6:43:1D:50,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:0C:7F:66:D3:04,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:64:91:A9:F3:99,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
DC:F1:10:E4:96:CC,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
DC:F1:10:DD:4F:F0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,2
B8:6C:E8:B5:07:81,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
DC:F1:10:CA:81:FB,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:6C:E8:B9:FE:71,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
DC:F1:10:B8:6D:4C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
DC:F1:10:C3:B7:64,1.0,100.0,0.0,0.0,0.0,100.0,0.0,0.269607843137,85
B8:6C:E8:B9:FA:A1,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:6C:E8:B9:F4:11,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:6C:E8:B9:EE:CD,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
DC:F1:10:C3:C8:A4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:B9:E4:2B,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:6C:E8:B5:07:B3,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:6C:E8:B9:DF:B1,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
B8:6C:E8:B6:A2:95,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,2
DC:F1:10:D7:48:78,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
DC:F1:10:D7:52:90,1.0,100.0,0.0,0.0,0.0,100.0,0.0,0.458333333333,8
B8:6C:E8:B6:9E:65,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:6C:E8:B6:9D:2D,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:6C:E8:B5:58:23,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,2
E0:19:1D:1C:50:14,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
B8:5A:73:F4:D1:3B,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
DC:F1:10:65:97:58,1.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:69:52:78,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:85:8E:C6,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:84:89:17,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:75:7D:E2:30:74,1.0,33.3333333333,0.0,0.0,100.0,0.0,0.0,0.25,1
E0:99:71:0F:0B:A4,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
E0:99:71:13:83:A4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
E0:99:71:13:83:CC,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:5A:73:7F:BF:59,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
E0:99:71:13:85:9A,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
B8:5A:73:7F:BA:81,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
B8:5A:73:7F:BA:0B,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
